qId,kId,Education,City,Skills,SoftSkills,Age,Language,Certificates,Experience,Salary,SmartWork,Experience_abroad,score,w_score,labels
1,189,0.8,0.9105761,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,0,2.2073250211645674,0.3505478592234828,2
1,192,0.8,0.8899398,0.0,0.0,0.2857143,0.5,0.0,0.0,0.0,0,0,2.132503798535925,0.4327011912865806,2
1,199,1.0,0.17024936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.2029076661652582,0.0786602711002685,1
2,12,0.8,0.38263112,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,3.139163894404428,0.3395448828418997,2
2,14,1.0,0.9862425,0.0,0.0,0.85714287,1.0,0.0,0.0,0.0,0,0,3.6481319153198433,0.3993521906366784,2
2,21,1.0,0.97248495,0.0,0.0,1.0,0.25,0.8,0.0,0.0,0,0,4.127254865364789,0.2445780148805742,2
2,23,1.0,0.6362855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.478510436882205,-0.2166503912184474,0
2,34,1.0,0.9544282,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0,0,3.170744024897536,0.3306380185981786,2
2,38,1.0,0.5932932,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,3.3820481997260536,0.413954111294322,2
2,40,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,4.065725432449661,0.5490591447968094,3
2,41,0.8,0.8899398,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0,1.9184643084143416,0.3188394569714209,2
2,42,0.8,0.56921756,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0,0,1.11107575327547,0.1882708165266151,2
2,44,1.0,0.75064486,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,2.0668424485549237,0.285745506513895,2
2,49,1.0,0.30696476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.125974251571907,0.0411310635364241,1
2,52,0.8,0.977644,0.0,0.0,0.71428573,0.2,0.0,0.0,0.0,0,0,2.525908374750862,-0.1740123841590773,1
2,57,1.0,1.0,0.0,0.0,0.5714286,0.0,0.0,0.0,0.0,0,0,2.8547899164762858,0.1561635791975046,1
2,60,1.0,0.35511607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.3761804610208888,-0.0017299839731294,1
2,61,1.0,0.83233017,0.0,0.0,0.5714286,0.2,0.6,0.0,1.0,0,0,4.385052844836478,0.0928516565407083,1
2,62,0.8,0.9922614,0.0,0.0,0.14285715,0.0,0.4,0.0,0.0,0,0,2.1584822939864767,0.1980480345016321,2
2,67,1.0,0.89079964,0.0,0.0,0.5714286,1.0,0.0,0.0,0.0,0,0,3.770098787361001,-0.0783245963841545,1
2,72,1.0,0.8650043,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,5.7177238807462345,0.9507347732569178,4
2,73,1.0,0.93809116,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0,0,3.743486205386605,0.4692662626005591,2
2,80,0.8,0.8598452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.6307632119567783,0.3036989681689682,2
2,83,0.8,0.33705932,0.0,1.0,0.0,0.33333334,0.4,0.0,0.0,0,0,3.244774809232632,0.5807639436622266,3
2,95,0.8,0.87618226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.6887554215667275,0.2342762848269684,2
2,104,0.8,0.23989682,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0,0,1.1833076672660217,0.1440592381202481,1
2,105,1.0,0.5399828,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0,2.1407148502065496,0.1751306070701763,2
2,110,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0,0,4.81348647415954,0.9587425076786248,4
2,114,1.0,0.50730866,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0,0,1.329640865522411,0.0696698446260897,1
2,117,1.0,0.7876182,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,3.5953606902772344,0.3423349417405046,2
2,120,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.749057272990559,0.3006664725003881,2
2,123,1.0,0.27858984,0.0,0.0,0.14285715,0.2,0.4,0.0,0.0,0,0,2.031714655013569,0.5078079433655462,2
2,127,0.8,0.88564056,1.0,0.5,0.71428573,0.0,0.4,0.0,0.0,0,0,4.078718298983932,0.5927459744222342,3
2,128,0.8,0.58469474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.2589877965284955,0.3716440082036005,2
2,129,1.0,0.29922614,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,3.3097470739997883,0.5505995943332805,3
2,133,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0,0,3.427895193638025,0.0596838546764468,1
2,134,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0,0,4.505782283263962,0.925142643865825,4
2,135,0.8,0.25021496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.7562696441673358,-0.0651121794334663,1
2,140,0.8,0.71367157,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0,0,2.973968470762096,0.2103962775127225,2
2,145,0.8,0.5803955,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0,3.8209482374856703,0.3316792730832744,2
2,150,0.8,1.0,0.0,0.0,1.0,1.0,0.8,0.0,0.0,0,0,4.6292120056308725,0.7908890026624311,3
2,167,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0,0,3.1131827036329014,0.2137110550295241,2
2,168,1.0,0.30352536,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0,1.8230336075181703,0.2968507317208193,2
2,169,0.8,1.0,0.0,0.0,0.71428573,0.0,0.8,0.0,0.0,0,0,3.170900099979922,0.597903874821045,3
2,174,1.0,0.88564056,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,0,0,2.392095875222265,0.3472578048697932,2
2,179,0.8,1.0,0.0,0.0,0.71428573,1.0,0.0,0.0,0.0,0,0,3.3391497312797576,0.4341615588980723,2
2,180,1.0,0.52966464,0.0,0.0,0.42857143,0.0,0.0,0.0,0.0,0,0,2.150594266557324,0.1614249287231162,1
2,188,1.0,0.9879622,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0,0,3.403819566237039,0.4825565632464745,2
2,194,0.8,0.28030956,0.0,0.0,0.85714287,1.0,1.0,0.0,0.0,0,0,4.203968078891334,0.36232228321805,2
2,199,1.0,0.97248495,0.0,0.0,1.0,1.0,0.8,0.0,0.0,0,0,4.713404192955338,1.0285004423854467,4
3,0,1.0,0.78417885,0.0,0.0,1.0,0.0,0.35714287,0.0,1.0,0,0,4.159152639426986,0.1222178066248989,1
3,6,1.0,0.90197766,0.0,0.0,0.0,0.0,0.2857143,0.0,1.0,0,0,3.0131776786497424,0.4882066799233563,2
3,12,1.0,0.5210662,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,4.4749045924329165,0.3689561039337153,2
3,16,1.0,0.67583835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.5119296494639305,0.3772444717428198,2
3,21,1.0,0.9157352,0.0,0.5,1.0,0.25,0.85714287,0.0,1.0,0,0,5.722228936829569,0.2623699474073918,2
3,27,1.0,0.47291487,0.0,0.0,0.0,0.0,0.35714287,0.0,1.0,0,0,2.880925071742426,0.4948692774001025,2
3,28,1.0,0.93121237,0.0,0.5,0.5714286,0.0,0.0,0.0,1.0,0,0,4.061039944432187,0.4766172404424287,2
3,33,1.0,0.927773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3.1258664592158287,0.3741729821051552,2
3,36,1.0,0.94325024,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0,0,3.527176455980399,-0.0172365239524903,1
3,45,1.0,0.49355116,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,1,0,4.596058521450061,0.167555349733795,1
3,47,1.0,0.74978507,0.0,0.0,1.0,0.0,0.071428575,0.0,1.0,1,0,4.8188811649360455,0.7451984540773655,3
3,50,1.0,0.9492691,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,6.242095314601191,0.6819167276451004,3
3,56,1.0,0.95786756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3.436410583158717,-0.4672598128858671,0
3,60,1.0,0.47635424,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.435675284385922,0.2546012364247467,2
3,66,1.0,0.6509028,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1,0,4.198507597182279,0.5100791748901369,2
3,72,1.0,0.977644,0.0,0.0,1.0,0.0,0.2857143,0.0,1.0,0,0,4.169961340259018,0.5336543592801082,2
3,81,1.0,0.8727429,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,5.040444958967615,0.6341333643105822,3
3,85,1.0,0.9131556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,3.9145264481105,0.3865576650724234,2
3,97,1.0,0.9922614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3.0502713589032706,0.3160748347863418,2
3,100,1.0,0.88048154,0.0,0.0,0.0,0.33333334,0.35714287,0.0,1.0,0,0,3.3041523518705485,0.0327209956786418,1
3,101,1.0,0.37403268,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,4.3926291220283815,0.5653010936512177,3
3,102,1.0,0.91143596,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0,0,4.076964680981924,0.5862958991496441,3
3,105,1.0,0.6749785,0.0,0.0,0.0,0.0,0.21428572,0.0,1.0,0,0,2.9032319775808157,0.7369949468838196,3
3,112,1.0,0.5760963,0.0,0.0,0.0,1.0,0.35714287,0.0,1.0,1,0,4.889725881202747,0.8443316937225306,3
3,115,1.0,0.9828031,0.0,0.0,0.0,0.0,0.5714286,0.0,1.0,0,0,3.6042116760394047,0.3661104829365196,2
3,122,1.0,0.855546,0.0,0.0,0.71428573,0.2,0.14285715,0.0,1.0,0,0,4.244443211496494,0.2595833558031797,2
3,124,1.0,1.0,0.0,0.5,0.71428573,0.25,0.0,0.0,1.0,1,0,5.649861840241347,0.3510410634460034,2
3,135,1.0,0.37919176,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.633930746756677,0.5209069801777316,2
3,141,1.0,0.5760963,0.0,0.0,1.0,0.0,0.2857143,0.0,1.0,0,0,3.741228899350037,0.593311585253013,3
3,154,1.0,0.97420466,0.0,0.0,0.14285715,0.0,0.0,0.0,1.0,0,0,3.2676898863690864,0.4382947709104754,2
3,158,1.0,0.88048154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,4.201939609661999,0.4057050808578361,2
3,161,1.0,0.9750645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3.232352645126759,-0.1688153234945401,1
3,163,1.0,0.44539982,0.25,1.0,1.0,1.0,0.85714287,1.0,1.0,0,0,7.60586091461252,0.903130309873466,3
3,164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.9443866401581187,0.5405656858236481,2
3,166,1.0,0.93637145,0.0,0.0,0.42857143,1.0,0.5714286,0.0,1.0,0,0,4.70677068078291,0.6713874714075176,3
3,173,1.0,0.85210663,0.0,0.0,0.71428573,1.0,0.0,0.0,1.0,0,0,4.549389636972533,0.4653587759911569,2
3,175,1.0,0.62768704,0.0,0.0,0.0,0.0,0.35714287,0.0,1.0,0,0,2.9258530777913325,0.1349347037272602,1
3,181,1.0,0.40240756,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0,0,2.6389364938895823,0.8104955930852548,3
3,192,1.0,0.40670678,0.75,1.0,0.0,0.0,1.0,1.0,1.0,1,0,7.10587620006505,0.9921458991701074,4
3,197,1.0,0.60361135,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.769055471954573,0.1631510819753074,1
4,0,1.0,0.4711952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3.4554349278544727,0.4956761099638548,2
4,8,1.0,0.7067928,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,1,3.1706087994573746,0.5774592325955374,3
4,9,1.0,0.36973345,0.0,0.4,1.0,0.5,0.0,0.0,1.0,0,1,5.072618429324404,0.4502307624865828,2
4,10,1.0,0.44196045,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0,1.3863954284196311,0.1082586480076377,1
4,21,1.0,0.39638865,0.0,0.0,0.71428573,0.125,0.0,0.0,0.0,0,1,3.2804306570187505,0.2280622029046029,2
4,31,1.0,0.99398106,0.0,0.2,0.14285715,0.5,0.0,0.0,0.0,0,0,2.843043128361185,0.1472897096383222,1
4,34,1.0,0.5227859,0.0,0.0,0.5714286,0.0,0.0,0.0,0.0,0,0,2.272901482627111,0.8063405558577567,3
4,36,1.0,0.41530526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9963997978108686,0.0966148591508709,1
4,40,1.0,0.39466897,0.0,0.0,0.85714287,0.5,0.0,0.0,0.0,0,0,2.468728657241271,0.5769173992640149,3
4,42,1.0,0.8065348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.663037628386673,0.0008497707178161,1
4,50,1.0,0.41358554,0.0,0.2,1.0,0.5,0.0,0.0,0.0,0,0,3.097066911718636,0.4393346655648587,2
4,56,1.0,0.43078247,0.0,0.6,0.0,0.5,0.0,1.0,1.0,0,0,4.269611975674708,0.3769929087113008,2
4,67,1.0,0.61564916,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1.9894141227781688,0.2709959883644557,2
4,73,1.0,0.2622528,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.659347661769,0.54869055439518,3
4,74,1.0,0.5090284,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,1,3.23101012380274,-0.1149681015817252,1
4,75,1.0,0.6603611,0.0,0.2,0.0,0.6,0.0,0.0,1.0,0,1,4.616337155897905,0.7067718899054387,3
4,77,1.0,0.92691314,0.0,0.0,1.0,0.16666667,0.0,0.0,0.0,0,1,3.795935089739896,0.5914211206499786,3
4,83,1.0,0.9948409,0.0,0.0,0.0,0.6666667,0.0,0.0,1.0,0,0,3.815745320912534,0.5609445093462545,3
4,91,1.0,0.483233,0.0,0.0,0.85714287,0.625,0.0,0.0,0.0,0,1,4.07198078419784,0.6697637816462363,3
4,96,1.0,0.92433363,0.0,0.0,0.5714286,0.16666667,0.0,0.0,0.0,0,0,2.643885651473336,0.1657103374282258,1
4,97,1.0,0.59587276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,3.3901893731024497,0.7162630581135467,3
4,113,1.0,0.47205502,0.0,0.2,0.71428573,0.5,0.0,0.0,0.0,0,1,3.6953201900093786,0.4978175519080569,2
4,115,1.0,0.5038693,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0,1,3.1914001782264068,0.4290890937390216,2
4,140,1.0,0.73860705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3.915982787108236,0.505219782550016,2
4,144,1.0,0.55631983,0.33333334,0.8,0.0,0.0,0.0,1.0,0.0,0,1,4.523495976890072,0.6856672012303765,3
4,148,1.0,0.36199483,0.0,0.0,1.0,0.16666667,0.0,0.0,0.0,0,0,2.8128242490559003,0.1369499392542534,1
4,153,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2.432168627329666,-0.0249360101374975,1
4,154,1.0,0.65176266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9809984741645907,0.5024519092590736,2
4,155,1.0,0.6440241,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,1,4.46372633113557,0.4234628761099336,2
4,156,1.0,1.0,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,0,1,4.072920015521097,0.2125322508102399,2
4,157,1.0,0.66638005,0.0,0.2,0.0,0.5,0.0,0.0,1.0,0,1,4.404207976160487,0.5508805349880264,3
4,159,1.0,0.92089427,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0,3.2521561356005657,0.4142042919971577,2
4,161,1.0,0.44368014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.3623635471947173,0.0585530776214774,1
4,164,1.0,0.46517625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.416492446975165,0.6801013100898282,3
4,166,1.0,0.40670678,0.0,0.2,0.14285715,0.5,0.0,0.0,0.0,0,0,2.284585547128935,0.7584494065606496,3
4,169,1.0,0.4866724,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,1,3.3223005549952958,0.1876129883442895,2
4,175,1.0,0.9544282,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,1,2.6754479720573747,0.0997198183815848,1
4,185,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,1,3.6350955536978806,0.3285302158162649,2
5,5,0.8,0.67325884,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1.5236259435491195,-0.0305248442983639,1
5,9,0.8,0.66638005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.29142794660584,0.5957481719737798,3
5,12,0.8,0.760963,0.0,0.0,0.71428573,0.0,0.0,0.0,0.0,0,0,2.240498655993296,0.1737486014636895,2
5,15,1.0,0.55975926,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,0,0,3.1867987401182987,0.0439541820802661,1
5,21,1.0,0.6921754,0.0,0.0,1.0,0.0,0.6666667,0.0,0.0,0,0,3.754927665823238,0.6244248667859704,3
5,25,1.0,0.7738607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.6265923153981645,0.4149007957027283,2
5,27,0.8,0.6870163,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,1.6292365133975657,0.2796830145122131,2
5,28,1.0,0.69303524,0.0,0.0,0.85714287,0.16666667,0.0,0.0,0.0,0,0,2.9436512230681133,0.1588817423268237,1
