id_offer,id_cv,Job relevance,Education,SmartWork,Experience_abroad,City,Skills,Soft-skills,Age,Experience,Salary,Language,score
0.0,38.0,-0.25974026,-0.18181819,0.0,0.012987013,0.014960077,0.0,0.0,0.029684603,0.051948052,0.025974026,0.0,-0.04744586944895113
0.0,39.0,-0.25974026,-0.36363637,0.0,0.012987013,0.024114475,0.0,0.038961038,0.051948052,0.051948052,0.025974026,0.0,-0.38055846056236353
0.0,40.0,-0.25974026,-0.18181819,0.0,0.012987013,0.00023803118,0.051948052,0.0,0.0,0.051948052,0.025974026,0.0,-0.7647580854146494
0.0,41.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.024091322,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-1.004991792993839
0.0,42.0,-0.25974026,-0.36363637,0.0,0.012987013,0.023485878,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.7366193912806516
0.0,43.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.016857812,0.0,0.0,0.051948052,0.051948052,0.025974026,0.0,-0.2587098033151034
0.0,44.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.018644374,0.051948052,0.0,0.0445269,0.025974026,0.025974026,0.0,-0.3408782776670571
0.0,45.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.00749446,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.005384785483083077
0.0,46.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.008240933,0.0,0.0,0.0445269,0.051948052,0.025974026,0.0,-0.23449077100895366
0.0,47.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.021782376,0.0,0.038961038,0.0,0.051948052,0.025974026,0.012987013,-0.45413946118483384
0.0,48.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.02414413,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.26822464796080503
0.0,49.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.020217745,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.09445306100388073
0.0,50.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.023433497,0.051948052,0.0,0.0,0.051948052,0.025974026,0.0,-0.7153610913110355
0.0,51.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.019482847,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.2828615184652126
0.0,52.0,-0.25974026,0.18181819,0.0,-0.012987013,0.022211751,0.0,0.038961038,0.02226345,0.051948052,0.025974026,0.0,-0.062200851477426516
0.0,53.0,-0.25974026,-0.36363637,0.0,0.012987013,0.016311083,0.0,0.038961038,0.007421151,0.051948052,0.025974026,0.0,-0.35484010508250236
0.0,54.0,-0.25974026,-0.36363637,0.0,0.012987013,0.007113645,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.18176593160324073
0.0,55.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.019172942,0.0,0.038961038,0.051948052,0.051948052,0.025974026,0.0,-0.48858821595997165
0.0,56.0,-0.25974026,0.18181819,0.0,-0.012987013,0.022412743,0.0,0.038961038,0.0445269,0.034632035,0.025974026,0.0,-0.18180488067984807
0.0,57.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.007253424,0.0,0.0,0.0,0.051948052,0.0,0.0,-0.5516465342775108
0.0,58.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.021416312,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.6378642137021471
0.0,59.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.023190917,0.0,0.038961038,0.0445269,0.051948052,0.025974026,0.0,-0.28440042351641504
0.0,60.0,-0.25974026,-0.36363637,0.0,0.012987013,0.022711428,0.0,0.0,0.02226345,0.025974026,0.025974026,0.0,-0.33842215798685427
0.0,61.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.009188994,0.0,0.0,0.014842302,0.051948052,0.025974026,0.0,-0.02747538186168791
0.0,62.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.008240933,0.0,0.038961038,0.014842302,0.034632035,0.025974026,0.0,-0.557164168201806
0.0,63.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.012257844,0.0,0.0,0.014842302,0.04329004,0.025974026,0.0,0.156013452933928
0.0,64.0,-0.25974026,0.18181819,0.0,-0.012987013,0.017437527,0.0,0.038961038,0.02226345,0.034632035,0.025974026,0.0,0.26383472759722315
0.0,65.0,-0.25974026,0.18181819,0.0,-0.012987013,0.023914818,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.1986709758033445
0.0,66.0,-0.25974026,0.18181819,0.0,-0.012987013,0.0229882,0.15584415,0.0,0.007421151,0.051948052,0.025974026,0.0,-0.3140312877003822
0.0,67.0,-0.25974026,0.18181819,0.0,0.012987013,0.021668043,0.15584415,0.0,0.0,0.051948052,0.025974026,0.0,0.1251221795809173
0.0,68.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.022177335,0.051948052,0.0,0.0,0.04329004,0.025974026,0.012987013,-0.36410841710213665
0.0,69.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.002753451,0.0,0.0,0.0,0.051948052,0.0,0.0,0.5765563443809473
0.0,70.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.020703984,0.0,0.038961038,0.0,0.034632035,0.025974026,0.0,0.12081870343375822
0.0,71.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.023190917,0.051948052,0.0,0.0,0.051948052,0.025974026,0.0,-0.43123470044438095
0.0,72.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.022701982,0.18181819,0.0,0.0445269,0.034632035,0.025974026,0.0,-0.35085406668405844
0.0,73.0,-0.25974026,0.18181819,0.0,0.012987013,0.022404097,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.16325611664036754
0.0,74.0,-0.25974026,-0.36363637,0.0,0.012987013,0.024091322,0.0,0.038961038,0.037105754,0.04329004,0.025974026,0.0,-0.29286786781872753
0.0,75.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.018911002,0.0,0.038961038,0.0445269,0.051948052,0.025974026,0.0,-0.1595996552064402
0.0,76.0,-0.25974026,-0.36363637,0.0,0.012987013,0.0026620207,0.0,0.0,0.0445269,0.025974026,0.025974026,0.0,-0.6267552826306834
0.0,77.0,-0.25974026,-0.36363637,0.0,0.012987013,0.0030203336,0.0,0.0,0.007421151,0.051948052,0.025974026,0.0,-0.859103683124159
0.0,78.0,-0.25974026,-0.18181819,0.0,0.012987013,0.0030203336,0.0,0.038961038,0.037105754,0.051948052,0.025974026,0.0,-0.17587036922046428
0.0,79.0,0.25974026,-0.18181819,0.0,-0.012987013,0.022682404,0.15584415,0.116883114,0.0,0.051948052,0.025974026,0.0,0.8887949896059257
0.0,80.0,-0.25974026,-0.18181819,0.0,0.012987013,0.024001315,0.051948052,0.0,0.037105754,0.04329004,0.025974026,0.0,-0.12105073388229978
0.0,81.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.021048963,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.48631847474835926
0.0,82.0,-0.25974026,-0.36363637,0.0,0.012987013,0.008644307,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.9476769082938044
0.0,83.0,-0.25974026,-0.36363637,0.0,0.012987013,0.012284457,0.0,0.0,0.014842302,0.025974026,0.025974026,0.0,-0.41470546328072544
0.0,84.0,-0.25974026,-0.18181819,0.0,0.012987013,0.013529939,0.0,0.038961038,0.014842302,0.051948052,0.025974026,0.0,-0.3563178411372678
0.0,85.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.01184897,0.0,0.0,0.0,0.051948052,0.0,0.0,-0.2782298246798666
0.0,86.0,-0.25974026,-0.18181819,0.0,0.012987013,0.019999078,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.11469302673273421
0.0,87.0,-0.25974026,0.18181819,0.0,-0.012987013,0.01418217,0.0,0.0,0.051948052,0.04329004,0.025974026,0.0,0.09941095179739909
0.0,88.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.011410198,0.0,0.077922076,0.051948052,0.051948052,0.025974026,0.0,0.44080340531198137
0.0,89.0,-0.25974026,0.18181819,0.0,0.012987013,0.023850674,0.0,0.038961038,0.051948052,0.025974026,0.025974026,0.0,0.5994779874260161
0.0,90.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.023468388,0.0,0.038961038,0.0,0.04329004,0.025974026,0.0,-0.2844358501461032
0.0,91.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.020540055,0.0,0.0,0.0445269,0.025974026,0.025974026,0.0,-0.6782913488442377
0.0,92.0,-0.25974026,-0.36363637,0.0,0.012987013,0.024179315,0.0,0.0,0.051948052,0.04329004,0.025974026,0.0,-0.2599236380037705
0.0,93.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.02299086,0.18181819,0.0,0.0,0.051948052,0.025974026,0.0,0.3927556838850471
0.0,94.0,0.25974026,-0.36363637,0.0,0.012987013,0.013750381,0.20779221,0.116883114,0.0,0.04329004,0.025974026,0.0,0.43306420331648554
0.0,95.0,-0.25974026,-0.36363637,0.0,0.012987013,0.0037756888,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.7713173072550071
0.0,96.0,-0.25974026,0.18181819,0.0,-0.012987013,0.02201473,0.0,0.0,0.007421151,0.051948052,0.025974026,0.0,0.12024483029744949
0.0,97.0,-0.25974026,0.18181819,0.0,0.012987013,0.022987738,0.0,0.116883114,0.0445269,0.051948052,0.025974026,0.0,-0.49541316524885315
0.0,98.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.021360362,0.0,0.038961038,0.0,0.034632035,0.025974026,0.012987013,-0.7356534094495715
0.0,99.0,-0.25974026,0.18181819,0.0,0.012987013,0.020970786,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.22211476845740957
0.0,100.0,-0.25974026,-0.36363637,0.0,0.012987013,0.022640124,0.0,0.0,0.029684603,0.025974026,0.025974026,0.0,-0.7752700948273963
0.0,101.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.020789796,0.0,0.0,0.0445269,0.051948052,0.025974026,0.0,0.16387024699298652
0.0,102.0,0.25974026,-0.18181819,0.0,-0.012987013,0.0070777056,0.20779221,0.077922076,0.029684603,0.051948052,0.025974026,0.0,0.46375763672506476
0.0,103.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.018911002,0.0,0.0,0.037105754,0.051948052,0.0,0.0,-0.9059832030088164
0.0,104.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.023904687,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.389501398446523
0.0,105.0,-0.25974026,-0.18181819,0.0,0.012987013,0.0065788296,0.0,0.0,0.037105754,0.051948052,0.025974026,0.0,-0.850998620940656
0.0,106.0,-0.25974026,0.18181819,0.0,0.012987013,0.012284457,0.0,0.038961038,0.051948052,0.034632035,0.025974026,0.0,0.49430611441748684
0.0,107.0,-0.25974026,0.18181819,0.0,0.012987013,0.008240933,0.0,0.0,0.0,0.051948052,0.025974026,0.0,0.32347333318228083
0.0,108.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.008644307,0.19480519,0.0,0.0,0.051948052,0.025974026,0.0,-0.16427930026636584
0.0,109.0,-0.25974026,-0.18181819,0.0,0.012987013,0.018473515,0.0,0.0,0.02226345,0.025974026,0.025974026,0.0,0.02055913985192992
0.0,110.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.0237946,0.0,0.0,0.037105754,0.025974026,0.025974026,0.0,-0.7225772196474962
0.0,111.0,-0.25974026,0.18181819,0.0,0.012987013,0.009715226,0.0,0.038961038,0.0,0.034632035,0.0,0.0,-0.026272386494249553
0.0,112.0,-0.25974026,-0.18181819,0.0,0.012987013,0.0030185168,0.0,0.0,0.037105754,0.025974026,0.025974026,0.0,0.12677482558362468
0.0,113.0,-0.25974026,-0.36363637,0.0,0.012987013,0.011339671,0.0,0.038961038,0.0,0.025974026,0.025974026,0.0,-0.47683465547898574
0.0,114.0,-0.25974026,-0.36363637,0.0,0.012987013,0.020540055,0.0,0.038961038,0.051948052,0.051948052,0.025974026,0.0,-0.5894950760899869
0.0,115.0,-0.25974026,-0.18181819,0.0,0.012987013,0.00976809,0.0,0.038961038,0.0445269,0.051948052,0.025974026,0.0,0.035443074979720435
0.0,116.0,-0.25974026,-0.36363637,0.0,0.012987013,0.024180023,0.0,0.0,0.0,0.051948052,0.0,0.0,-0.269017065648169
0.0,117.0,-0.25974026,0.18181819,0.0,0.012987013,0.022011098,0.0,0.038961038,0.037105754,0.04329004,0.025974026,0.0,0.39408964803555785
0.0,118.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.012284457,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.2749309497793804
0.0,119.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.002376608,0.0,0.077922076,0.0445269,0.051948052,0.025974026,0.0,-0.011343945872511974
0.0,120.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.022370286,0.0,0.038961038,0.051948052,0.051948052,0.025974026,0.0,-0.2994223897888304
0.0,121.0,-0.25974026,0.18181819,0.0,0.012987013,0.021668043,0.0,0.038961038,0.014842302,0.025974026,0.025974026,0.0,0.3870401186330923
0.0,122.0,-0.25974026,0.18181819,0.0,0.012987013,0.014434254,0.0,0.038961038,0.029684603,0.025974026,0.025974026,0.0,0.269332664827019
0.0,123.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.024746306,0.0,0.038961038,0.007421151,0.051948052,0.025974026,0.0,-1.1938393318694702
0.0,124.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.022005424,0.0,0.0,0.029684603,0.025974026,0.025974026,0.0,-0.7436561351854871
0.0,125.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.023937369,0.0,0.0,0.0,0.051948052,0.0,0.0,-0.5874953844021226
0.0,126.0,-0.25974026,0.18181819,0.0,0.012987013,0.021360362,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.011906147030455935
0.0,127.0,-0.25974026,-0.18181819,0.0,0.012987013,0.019847242,0.0,0.038961038,0.051948052,0.051948052,0.025974026,0.0,-0.5041797912514338
0.0,128.0,-0.25974026,0.18181819,0.0,0.012987013,0.010855394,0.0,0.038961038,0.0,0.025974026,0.025974026,0.0,0.2281498388765919
0.0,129.0,-0.25974026,0.18181819,0.0,-0.012987013,0.023959002,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.27940967141577494
0.0,130.0,-0.25974026,0.18181819,0.0,0.012987013,0.023377124,0.0,0.038961038,0.02226345,0.051948052,0.025974026,0.0,0.2457240340332285
0.0,131.0,-0.25974026,0.18181819,0.0,0.012987013,0.010534527,0.0,0.038961038,0.0445269,0.034632035,0.025974026,0.0,-0.05095079708786679
0.0,132.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.014434254,0.0,0.038961038,0.029684603,0.051948052,0.025974026,0.0,-0.1695107310359772
0.0,133.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.023710888,0.051948052,0.0,0.051948052,0.034632035,0.025974026,0.0,-0.06227664949644943
0.0,134.0,0.25974026,-0.36363637,0.0,-0.012987013,0.02273329,0.15584415,0.077922076,0.051948052,0.051948052,0.025974026,0.0,0.16208232620447166
0.0,135.0,-0.25974026,0.18181819,0.0,0.012987013,0.022906357,0.0,0.0,0.0,0.04329004,0.025974026,0.0,-0.27085095216463845
0.0,136.0,-0.25974026,-0.18181819,0.0,0.012987013,0.022011098,0.0,0.0,0.051948052,0.051948052,0.025974026,0.0,-0.4137119785429856
0.0,137.0,-0.25974026,-0.18181819,0.0,0.012987013,0.022220735,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.08081370263840534
0.0,138.0,-0.25974026,-0.54545456,0.0,0.012987013,0.023968155,0.0,0.0,0.029684603,0.034632035,0.025974026,0.012987013,-0.526194266583317
0.0,139.0,-0.25974026,-0.36363637,0.0,0.012987013,0.023321409,0.0,0.0,0.0,0.051948052,0.0,0.0,-0.6339588683146045
0.0,140.0,-0.25974026,-0.36363637,0.0,0.012987013,0.023338698,0.0,0.038961038,0.051948052,0.025974026,0.025974026,0.0,-0.8863295181303539
0.0,141.0,-0.25974026,0.18181819,0.0,-0.012987013,0.022440687,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.20952957098682973
0.0,142.0,-0.25974026,0.18181819,0.0,-0.012987013,0.013340755,0.0,0.0,0.0445269,0.051948052,0.025974026,0.0,-0.11556407671122099
0.0,143.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.024179315,0.0,0.038961038,0.051948052,0.051948052,0.025974026,0.0,-0.035580293793719464
0.0,144.0,-0.25974026,0.18181819,0.0,0.012987013,0.009386766,0.0,0.038961038,0.0,0.051948052,0.0,0.0,-0.48821806375227617
0.0,145.0,-0.25974026,-0.18181819,0.0,0.012987013,0.021042863,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.27967698668473173
0.0,146.0,-0.25974026,-0.18181819,0.0,0.012987013,0.003260508,0.0,0.077922076,0.051948052,0.051948052,0.025974026,0.0,-0.20771519121000745
0.0,147.0,-0.25974026,-0.36363637,0.0,0.012987013,0.0021819947,0.0,0.038961038,0.0,0.051948052,0.025974026,0.012987013,-0.6456461756473331
0.0,148.0,-0.25974026,-0.18181819,0.0,0.012987013,0.023904687,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.3505364471173282
0.0,149.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.012528463,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.7396567122281807
0.0,150.0,-0.25974026,-0.18181819,0.0,0.012987013,0.02275888,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.24217460826518217
0.0,151.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.011551638,0.0,0.0,0.0,0.034632035,0.025974026,0.0,-0.441834054692819
0.0,152.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.020520115,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.5615994940004938
0.0,153.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.022454822,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.03769064897712393
0.0,154.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.023959002,0.051948052,0.0,0.0,0.051948052,0.025974026,0.0,-0.6028144321342198
0.0,155.0,-0.25974026,0.18181819,0.0,-0.012987013,0.022770789,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.48986512123195036
0.0,156.0,-0.25974026,-0.18181819,0.0,0.012987013,0.021863855,0.0,0.038961038,0.0445269,0.051948052,0.025974026,0.0,0.24598388507560487
0.0,157.0,-0.25974026,0.18181819,0.0,-0.012987013,0.022327263,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.11879618469109383
0.0,158.0,-0.25974026,-0.36363637,0.0,0.012987013,0.024004528,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.4959268351078745
0.0,159.0,-0.25974026,0.18181819,0.0,-0.012987013,0.0021182438,0.0,0.0,0.007421151,0.051948052,0.0,0.0,0.6557673919923159
0.0,160.0,-0.25974026,0.18181819,0.0,0.012987013,0.009459316,0.0,0.038961038,0.029684603,0.051948052,0.025974026,0.0,-0.1149704105287992
0.0,161.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.014072563,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,0.1385301596899084
0.0,162.0,0.25974026,-0.18181819,0.0,-0.012987013,0.00749446,0.20779221,0.116883114,0.051948052,0.025974026,0.025974026,0.0,-0.0407369283566803
0.0,163.0,-0.25974026,-0.18181819,0.0,0.012987013,0.01653182,0.0,0.038961038,0.051948052,0.04329004,0.025974026,0.0,0.08465158187125332
0.0,164.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.0020599093,0.0,0.038961038,0.02226345,0.025974026,0.025974026,0.0,-0.08941570154712458
0.0,165.0,-0.25974026,-0.18181819,0.0,-0.012987013,0.019482847,0.0,0.038961038,0.0,0.051948052,0.025974026,0.0,-0.5548589690342879
0.0,166.0,-0.25974026,-0.18181819,0.0,0.012987013,0.009715226,0.0,0.0,0.051948052,0.034632035,0.025974026,0.0,-0.2979227465477212
0.0,167.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.020392345,0.0,0.038961038,0.0,0.04329004,0.025974026,0.0,-0.39848576722843077
0.0,168.0,-0.25974026,0.18181819,0.0,0.012987013,0.02292352,0.0,0.0,0.0,0.051948052,0.025974026,0.0,0.011353212953768375
0.0,169.0,-0.25974026,0.18181819,0.0,0.012987013,0.02010168,0.0,0.0,0.0,0.051948052,0.025974026,0.012987013,-0.13547570915877546
0.0,170.0,-0.25974026,-0.36363637,0.0,-0.012987013,0.0012247451,0.0,0.0,0.007421151,0.04329004,0.025974026,0.0,-0.7104749443505051
0.0,171.0,-0.25974026,0.18181819,0.0,0.012987013,0.008949507,0.0,0.0,0.0,0.034632035,0.025974026,0.0,0.35199268975501063
0.0,172.0,-0.25974026,-0.36363637,0.0,0.012987013,0.020180676,0.0,0.0,0.0,0.04329004,0.025974026,0.0,-0.5054329629726567
0.0,173.0,-0.25974026,-0.36363637,0.0,0.012987013,0.022904228,0.0,0.0,0.029684603,0.04329004,0.025974026,0.0,-0.4188221702500688
0.0,174.0,-0.25974026,-0.18181819,0.0,0.012987013,0.0026620207,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.6130476129463114
0.0,175.0,-0.25974026,0.18181819,0.0,-0.012987013,0.020631766,0.0,0.0,0.0,0.051948052,0.025974026,0.0,0.5713515383946389
0.0,176.0,-0.25974026,0.18181819,0.0,-0.012987013,0.0033293634,0.0,0.0,0.0,0.051948052,0.025974026,0.0,-0.22351218442783718
