qId,kId,relevance,binned_relevance,info,fitness_edu_basic,fitness_edu_bonus,fitness_city,fitness_age,fitness_exp_basic,fitness_exp_bonus,fitness_lang_basic,fitness_lang_lvl_basic,fitness_lang_bonus,fitness_comp_essential,fitness_comp_sim_essential,fitness_comp_optional,fitness_comp_sim_bonus,fitness_know_essential,fitness_know_sim_essential,fitness_know_optional,fitness_know_sim_optional
0,77,52.7411516824512,3,,1,1,0.0,0,1,0,0.5,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
1,78,65.89272189417838,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,79,61.80534845424819,3,,1,0,1.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,80,43.92883951452869,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,0.5,0.25,0.0,0.25
1,81,65.37490173091619,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25
1,82,46.07379451017982,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,83,43.63332262375073,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.25,0.25,1.0,0.0
1,84,61.34528828723556,3,,1,0,0.5,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,85,41.14247076758555,2,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.25,0.25,0.0,0.25
1,86,52.71111191303115,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,87,51.24271143734882,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,88,58.81408092186443,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,89,59.935409204242276,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.5,0.25,0.0,0.25
1,90,59.26570085734407,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,91,53.21465525253582,3,,1,0,1.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,92,49.69776758084467,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
1,93,51.577440297746804,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,94,55.877296400255986,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,95,45.05012921303583,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.25
1,96,61.86349817223993,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,97,58.74995578723515,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.25,0.25,1.0,0.0
1,98,58.50714961637344,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,99,43.35149207221362,2,,1,0,0.0,0,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,100,58.28398688280035,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
1,101,55.059912047195326,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,102,46.44159567302964,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,103,53.32581296179184,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25
1,104,50.51466855062468,3,,1,0,0.5,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,1.0,0.0
1,105,41.86932439436703,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,106,56.291384084956945,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,1.0,0.0
1,107,47.31113469698789,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,108,48.553554079815,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,109,47.75861889315871,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,110,49.68577362913334,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.25
1,111,58.09993381932185,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,112,50.37947948493709,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,113,41.75956819923192,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,114,58.14187085906684,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,115,61.642910234517515,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,1.0,0.0
1,116,41.15982118669885,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,0.5,0.25,0.0,0.25
1,117,47.36295907494723,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25
1,118,58.505835903099126,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.5,0.25,0.0,0.25
1,119,51.264760588170134,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,120,63.24459039178329,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,121,50.28625234518158,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,122,46.65158704096312,2,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
1,123,65.22567837388169,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,1.0,0.0
1,124,45.626204043101666,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
1,125,49.167676200833526,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.3333333333333333,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,126,45.384218189752545,2,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,0.25,0.25,0.0,0.25
1,127,66.31262090599742,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
1,128,54.541534469398954,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
1,129,42.664565576439045,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,0.75,0.25,0.0,0.25
1,130,34.11533286877244,2,,1,0,0.5,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
1,131,12.865581813546644,0,,0,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1,132,40.16215670346057,2,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
1,133,25.79138926768902,1,,0,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
1,134,29.095061301688617,1,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
1,135,13.603600017670576,0,,0,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1,136,26.4366926641463,1,,0,0,0.0,1,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
1,137,28.485650978428108,1,,0,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1,138,28.815005623557102,1,,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
1,139,30.178892180622338,1,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
1,140,22.261108624978323,1,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,141,18.883994322244845,1,,0,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1,142,22.028657855678233,1,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
2,143,56.99201884964296,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,144,50.69117512915335,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,145,60.25224320528774,3,,1,0,0.0,0,0,0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
2,146,64.4258850988223,4,,1,0,0.0,1,0,0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
2,147,41.400384288549375,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25
2,148,55.968142290993185,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,149,55.96765312519331,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,150,48.98437020457442,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,151,54.50097243383725,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,152,54.27935387643976,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,153,52.725410686711086,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,154,48.109091634306296,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,155,55.69733551580285,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,156,57.1498979105416,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
2,157,68.63082988440426,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,158,57.48055866468397,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
2,159,61.08741035204142,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.0,0.25
2,160,50.43379953352728,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,161,49.58756624765651,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,162,58.1541884170022,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,163,63.36372506846645,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,164,63.98582848300801,4,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,165,65.9531974670484,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,166,59.24608530474039,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,0.3333333333333333,0.25,1.0,0.0
2,167,49.76285819243522,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2,168,42.443426441658204,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
2,169,63.177852032317006,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,170,56.92464372170198,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,171,55.80254235396647,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,172,70.37524833723467,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.6666666666666666,0.25,0.0,0.25
2,173,54.25780268190661,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,174,59.2196424289439,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
2,175,42.82096644567483,2,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.3333333333333333,0.25,0.0,0.25
2,176,61.07553506805394,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,177,61.19405680291369,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.25
2,178,52.72270697707782,3,,1,0,0.0,0,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
2,179,48.241670606554436,3,,1,0,0.0,0,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25
