qId,kId,relevance,binned_relevance,info,fitness_edu_basic,fitness_edu_bonus,fitness_city,fitness_age,fitness_exp_basic,fitness_exp_bonus,fitness_lang_basic,fitness_lang_lvl_basic,fitness_lang_bonus,fitness_comp_essential,fitness_comp_sim_essential,fitness_comp_optional,fitness_comp_sim_bonus,fitness_know_essential,fitness_know_sim_essential,fitness_know_optional,fitness_know_sim_optional
182,14578,37.221934426678686,2,,1,0,0.0,0,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,9637,79.18023843315326,5,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0
147,11689,56.727976217000105,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.5,0.25,1.0,0.0
67,5316,41.495524480611294,2,,1,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,1.0,0.0,0.6666666666666666,0.25
24,1953,62.99222605059808,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
85,6754,51.28508289075933,3,,1,0,0.0,1,0,0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,699,55.32499521004523,3,,1,0,0.0,1,0,0,1.0,1.0,0.5,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0
66,5269,16.668723621743176,1,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1104,59.5665320272354,3,,1,0,0.0,0,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
141,11200,52.735957308762835,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.0
106,8411,54.812149626502816,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.25,0.5,0.25,0.0,0.0
59,4706,48.63190155706786,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0
33,2639,67.41880825826505,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
151,12092,65.0682877597297,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
25,2023,54.16395427394052,3,,1,0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
94,7458,57.516218245974585,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.75,0.75,0.25,0.0,0.25
78,6178,63.080753461507015,4,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.3333333333333333,0.25
40,3211,60.04870506757065,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0
39,3118,50.996955869276206,3,,1,1,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
183,14605,51.247158898093986,3,,1,0,1.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.25
36,2956,66.69075492788164,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.25
104,8307,30.416403188181636,1,,0,0,0.0,0,0,0,1.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
194,15559,29.59194181897769,1,,1,0,0.0,0,1,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
30,2399,60.45045405896583,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.75,1.0,0.0
49,3878,57.139034691732334,3,,1,0,0.0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
163,13052,55.18194621150123,3,,1,1,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0
132,10454,54.7828373030633,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
85,6745,69.03433434585646,4,,1,0,0.0,1,0,0,0.5,0.5,0.5,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0
127,10098,55.68816081248545,3,,1,1,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.6666666666666666,0.25,0.0,0.0
100,8003,34.69250330697869,2,,1,0,0.0,0,1,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1751,22.116074080550852,1,,0,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
53,4223,42.32073828051257,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.25,0.25,1.0,0.0,1.0,0.0,0.0,0.0
15,1219,15.439266286394165,0,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
119,9473,55.53696438662871,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
156,12486,34.87026882665922,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.3333333333333333,0.25,0.0,0.25,0.5,0.25,0.0,0.0
23,1853,57.64690892221034,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25
158,12677,56.70103530144466,3,,1,1,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.0,0.25
89,7097,22.9664241208608,1,,0,0,0.0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
115,9138,66.04943048948496,4,,1,0,0.0,0,1,0,1.0,1.0,0.0,0.6666666666666666,0.5,0.0,0.5,1.0,0.0,0.0,0.0
149,11888,52.00318896604581,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
196,15680,61.370016605613685,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0
25,2033,43.56635768027293,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
65,5189,31.477413944715423,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.25,0.25,0.0,0.0,0.5,0.25,0.0,0.25
115,9167,47.41582608218894,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.0
184,14744,30.56165979302932,1,,1,0,0.0,1,0,0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
89,7074,50.84472951419224,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
15,1166,55.25077855803512,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
34,2793,36.51317004709369,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
44,3464,44.79422490422702,2,,1,0,0.0,0,0,0,0.0,0.0,0.5,0.75,0.25,0.0,0.0,0.6666666666666666,0.25,0.0,0.0
121,9629,56.675430743477875,3,,1,0,0.0,1,1,1,0.5,0.5,0.0,0.5,0.25,0.0,0.5,0.3333333333333333,0.5,0.0,0.0
85,6747,58.721074932373014,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
195,15621,50.595132238055356,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.5
181,14495,68.0885859364943,4,,1,1,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25,1.0,0.0,0.0,0.0
144,11424,52.37425149428307,3,,1,1,0.0,1,0,0,1.0,1.0,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.0
170,13605,66.69770956600405,4,,1,0,0.0,1,1,1,1.0,1.0,0.0,0.75,0.5,0.0,0.25,0.75,0.5,0.0,0.25
173,13888,59.65333520584622,3,,1,0,0.5,1,0,0,0.5,0.5,0.5,0.75,0.25,0.0,0.25,1.0,0.0,0.3333333333333333,0.25
111,8818,41.407355991382516,2,,1,1,0.0,1,0,0,1.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.25,1.0,0.0,0.0,0.0
61,4882,12.48407176994365,0,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
32,2634,38.385069424443564,2,,0,0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
157,12573,46.398656117178916,2,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.25,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.0
7,598,75.10360821032512,4,,1,0,0.0,1,1,0,1.0,1.0,0.5,1.0,0.0,0.0,0.25,0.75,0.5,0.3333333333333333,0.5
152,12156,54.62400381799827,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.0
16,1295,55.88720617405481,3,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,1.0,0.0,1.0,0.0
101,8011,68.05445753564975,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0
84,6687,61.13594333811018,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
78,6199,53.95573350718506,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.25
180,14434,59.84714787229069,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
138,10959,61.208314947260135,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,0.75,0.25,0.0,0.25
89,7049,63.818518181297975,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
177,14172,49.95151304888378,3,,1,0,0.0,0,0,0,1.0,1.0,1.0,0.3333333333333333,0.25,0.0,0.25,1.0,0.0,0.0,0.0
34,2735,65.749803109918,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.5,0.25
33,2680,61.26533739819192,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
22,1800,59.301287961538506,3,,1,0,0.0,1,1,1,0.5,0.5,0.0,0.25,0.25,1.0,0.0,1.0,0.0,0.0,0.25
19,1537,51.22022137241481,3,,1,1,1.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
157,12613,45.74757698943121,2,,1,0,0.0,1,1,0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
47,3751,47.98971392833961,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.5
168,13493,74.56341612208277,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.25
44,3513,50.75848394821469,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,9256,32.28566561350085,2,,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
164,13156,55.64807273754164,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0
131,10418,51.683163515677265,3,,1,0,0.0,1,1,1,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.75,0.25,0.0,0.25
103,8187,65.27255000981692,4,,1,1,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0
103,8216,56.59208560918154,3,,1,1,0.0,1,1,0,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.5,0.25,0.0,0.0
169,13581,36.44634757534422,2,,1,0,0.0,1,0,0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
178,14228,53.34194315872354,3,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
152,12203,46.68541686890268,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25,0.5,0.5,0.0,0.0
128,10154,59.42817313924728,3,,1,1,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.0
122,9741,28.34972745767295,1,,0,0,0.0,1,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
121,9633,63.85587812776188,4,,1,0,0.0,1,1,1,1.0,1.0,0.0,0.5,0.25,1.0,0.0,0.6666666666666666,0.5,0.0,0.0
27,2138,72.75469013682981,4,,1,0,1.0,1,0,0,1.0,1.0,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.5,0.25
15,1153,62.87034294370595,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76,6007,58.69278495955432,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,4030,55.55626497691698,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.75,0.0,0.5,1.0,0.0,0.0,0.0
93,7439,19.363888095463455,1,,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
28,2264,65.64479021841811,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.25,1.0,0.0,1.0,0.0,0.0,0.0
81,6402,52.80586501681063,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.75,0.5,0.0,0.0
76,6052,33.46275512045865,2,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
124,9842,66.63470830618277,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,0.0,0.25,0.3333333333333333,0.5,0.5,0.75
158,12624,49.4287199338024,3,,1,0,0.0,1,1,0,1.0,0.0,0.0,0.5,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.25
28,2241,51.458383255878715,3,,1,0,0.0,1,1,1,0.0,0.0,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.0
146,11599,60.82329768821255,3,,1,0,1.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,2158,56.026031611352565,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.75,0.5,0.0,0.25,0.6666666666666666,0.5,0.0,0.25
158,12635,54.1685226630989,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.25
46,3678,68.63387410740401,4,,1,1,0.0,1,1,0,0.5,0.5,0.0,0.75,0.25,0.3333333333333333,0.25,1.0,0.0,0.6666666666666666,0.25
92,7311,52.10601257323985,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
98,7766,43.15354193139519,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25
143,11317,71.58069616820057,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
116,9254,25.78918028698164,1,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
176,14110,80.68769433121561,5,,1,0,0.0,1,0,0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.75,0.75,0.5,0.75
158,12676,71.61799740585467,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25
4,343,62.97895507947729,4,,1,0,0.0,1,1,1,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
11,892,39.503925574907214,2,,1,0,0.0,0,1,0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
142,11242,65.9425649584431,4,,1,1,0.0,1,0,0,1.0,1.0,0.5,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.5
168,13443,62.21723560900425,3,,1,0,0.0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
101,8097,32.555378197108254,2,,1,0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
20,1613,60.628933986028215,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,1.0,0.0
108,8601,56.07139424344308,3,,1,0,0.0,0,0,0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25
119,9445,67.9875759349142,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.3333333333333333,0.25
31,2489,39.172261516175254,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.5,0.25,0.0,0.25
96,7666,44.459610550177786,2,,1,1,0.0,1,0,0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
35,2838,33.117827108265956,2,,1,0,0.0,1,0,0,1.0,0.5,0.0,0.3333333333333333,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.0
16,1314,28.746323487249825,1,,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
143,11312,66.43403274491926,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
144,11470,31.979817666769566,2,,1,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
14,1080,53.0126625959077,3,,1,1,0.0,1,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.25,1.0,0.0
