qId,kId,relevance,binned_relevance,info,fitness_edu_basic,fitness_edu_bonus,fitness_city,fitness_age,fitness_exp_basic,fitness_exp_bonus,fitness_lang_basic,fitness_lang_lvl_basic,fitness_lang_bonus,fitness_comp_essential,fitness_comp_sim_essential,fitness_comp_optional,fitness_comp_sim_bonus,fitness_know_essential,fitness_know_sim_essential,fitness_know_optional,fitness_know_sim_optional
74,5889,30.05552105026119,1,,0,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
89,7087,64.46276846805397,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.5,0.25,0.6666666666666666,0.25,0.0,0.25
135,10755,18.369496834059962,1,,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
14,1074,59.10604739022888,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.75,0.5,0.0,0.25,1.0,0.0,0.5,0.25
78,6172,66.61271685393797,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.25
195,15569,52.23666787507048,3,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.5
72,5722,41.269200659845666,2,,1,1,0.0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
45,3552,65.20908481171065,4,,1,0,0.0,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
186,14848,59.33352585350272,3,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.75,0.25,0.0,0.25,0.75,0.25,1.0,0.0
168,13499,17.928757141876584,1,,0,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
140,11108,63.17943011194039,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
86,6818,57.609742218474466,3,,1,0,1.0,1,0,0,1.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.5,1.0,0.0,0.0,0.0
168,13464,36.98561374683585,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25
108,8625,13.491427732774206,0,,0,0,0.0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,14266,50.45982702440324,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25
10,769,66.526253836897,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
71,5567,63.36549112581294,4,,1,0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
35,2891,26.73536953309126,1,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
36,2950,39.38121835324148,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.3333333333333333,0.25
32,2631,23.14542771719652,1,,0,0,0.0,0,0,0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
167,13354,65.9390439123326,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.0
127,10124,53.54127944144699,3,,1,1,1.0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,1.0,0.0,0.0,0.0
100,7984,67.44047607940782,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0
129,10294,24.70229188611264,1,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
23,1914,29.868769803702026,1,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
34,2760,54.50052266655996,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.25
83,6626,22.928800700114913,1,,1,0,0.0,0,0,0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
144,11395,38.53712131149716,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0
20,1673,31.242736354097993,2,,1,1,0.0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,13918,18.984978716373302,1,,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
66,5253,34.3011062886291,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.0
5,405,56.455278573510725,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,0.0,0.25
107,8538,26.497143966882867,1,,1,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
81,6399,43.6617186355609,2,,1,0,0.0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.5,0.5,0.0,0.0
158,12618,74.20707647577426,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.25
167,13387,52.851343901385064,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0
197,15778,60.92551935653256,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,1.0,0.0,1.0,0.0,0.0,0.25
188,15031,76.82304126531524,4,,1,0,0.0,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.3333333333333333,0.5
177,14220,15.572586945886513,0,,1,0,0.0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,15380,61.398969533897784,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.5,0.5,0.0,0.25
105,8333,48.80367913665596,3,,1,0,0.0,0,1,0,0.5,0.5,0.0,0.5,0.25,0.0,0.25,0.5,0.25,0.0,0.25
21,1723,61.70237519287561,3,,1,0,0.0,1,1,0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161,12913,31.566708700587238,2,,0,0,0.5,0,1,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0
149,11840,55.390174705264755,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
35,2903,40.213684018719796,2,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
98,7830,48.30893895500844,3,,1,0,1.0,1,1,1,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0
148,11836,27.849792056299897,1,,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
142,11258,38.965423198286686,2,,1,0,0.5,1,0,0,0.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.25,1.0,0.0,0.0,0.5
129,10271,63.15009723517451,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25
70,5546,63.56320460028344,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.25
17,1414,11.637637430850171,0,,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
157,12539,52.50833883415595,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
101,8017,60.60121026533814,3,,1,0,0.0,1,1,0,1.0,1.0,0.5,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
59,4700,60.08695342835014,3,,1,1,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.5,0.25,0.0,0.0
153,12278,55.71471464009545,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.3333333333333333,0.25,0.0,0.25,0.25,0.25,0.0,0.0
144,11400,54.94868245107797,3,,1,0,0.5,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
36,2945,66.5596697013954,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.25
92,7287,62.15846951430001,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
191,15242,70.234715426009,4,,1,0,0.0,1,1,1,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.75,0.5,0.0,0.0
135,10716,56.38368458839352,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
146,11607,67.28289230930216,4,,1,1,0.0,1,1,1,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,4932,55.40731843552332,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
97,7746,31.763878515413328,2,,0,0,0.0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
198,15862,66.20262302299535,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.0
4,332,66.05915328280054,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.25,0.0,0.25
29,2317,54.264412327199565,3,,1,0,0.0,1,0,0,0.0,0.0,0.5,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
45,3561,54.236436363210615,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.25,0.0,0.25,0.5,0.25,0.0,0.0
178,14288,59.83289073382187,3,,1,0,0.0,1,0,0,1.0,1.0,0.5,1.0,0.0,0.0,0.25,1.0,0.0,0.5,0.25
72,5711,52.7764252060047,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.6666666666666666,0.25,0.0,0.25
100,7957,62.59702195735342,4,,1,0,0.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
63,5037,58.75766690567845,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,1.0,0.0
192,15393,23.70931982307459,1,,0,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
163,13012,47.29884424001128,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.25,0.0,0.0
199,15946,61.71851450105113,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.75,0.5,0.0,0.0,1.0,0.0,0.0,0.0
108,8612,77.44309908994758,4,,1,0,0.5,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25
133,10575,51.66588433180836,3,,1,0,0.0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
139,11052,51.05697510155184,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.0,0.0
164,13131,50.48017865294017,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
19,1521,46.59650515988831,2,,1,1,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
164,13104,58.30360711213014,3,,1,0,1.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136,10837,44.75429234188165,2,,1,0,0.0,1,1,0,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
130,10321,61.08859753258673,3,,1,0,1.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0
144,11487,33.69269559937108,2,,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
101,8073,66.75770171940002,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.5,0.25,0.0,0.0
176,14140,42.2040433952277,2,,1,1,0.0,0,0,0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
122,9747,30.29018006412879,1,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
127,10131,31.89105537397683,2,,1,1,0.0,1,0,0,0.0,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.0
13,1048,44.936629189675145,2,,1,0,0.0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.5,0.25,0.0,0.0
