qId,kId,Education,City,Skills,SoftSkills,Age,Language,Certificates,Experience,Salary,SmartWork,Experience_abroad,score,w_score,relevance
41,164,1.0,0.4754944,0.0,0.0,1.0,0.0,0.71428573,0.0,0.0,0,0,3.215366178154148,0.41215322522984293,2
11,13,0.8,0.87102324,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,1,4.310200054858691,0.19517760712271442,1
7,197,0.6,0.6216681,0.0,0.0,0.42857143,0.0,0.0,0.0,0.0,0,0,1.7034521943127527,0.10543463569558537,1
24,49,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2.5720274561737972,0.4256273604822415,2
33,163,0.4,0.72656924,0.0,0.33333334,1.0,0.6666667,0.0,0.0,0.0,0,0,3.0061984091793668,0.4890249512549859,2
39,22,1.0,0.87618226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3.0790137115528746,0.4222849676924937,2
15,14,1.0,0.78245914,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,1,4.406006188182213,0.47121456935207123,2
1,252,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,3.0810921315662947,0.30233167096581065,1
32,180,0.8,0.9595873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.7865911828413874,0.08807515974632735,1
23,201,0.8,0.5365434,0.0,0.0,0.42857143,0.125,0.0,0.0,1.0,0,0,2.852404276742663,0.0027722917463593733,0
9,100,1.0,0.47377473,0.0,0.0,0.42857143,0.33333334,0.0,0.0,0.0,0,0,2.25260635563844,0.09515377197704616,1
44,286,1.0,0.64488393,0.0,0.0,0.14285715,0.33333334,0.0,0.0,0.0,0,1,3.0459448317449525,0.21442546568438917,1
38,154,1.0,0.6294067,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,1,4.404695646309373,0.3671917600154189,2
22,214,0.8,0.8263113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.448482089907625,0.35485538633303626,2
6,166,1.0,0.47033533,0.0,0.0,0.71428573,0.5,0.0,0.0,0.0,0,0,2.5755325414346353,0.3220506056006171,2
8,36,0.8,0.32760105,0.0,0.5,1.0,0.0,0.0,0.0,0.6,0,0,3.2448426805133246,0.0971876464257985,1
14,80,1.0,0.5537403,0.0,0.0,0.85714287,0.5,0.0,0.0,1.0,0,0,3.9386548357391598,0.4415831682656779,2
5,283,0.8,0.4350817,0.0,0.0,0.71428573,0.25,0.0,0.0,0.0,0,0,2.157940066323807,0.08686529157438347,1
45,149,1.0,0.5253654,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0,1,3.567016215649862,0.1301198268247634,1
38,155,1.0,1.0,0.0,0.0,0.42857143,0.5,0.0,0.0,1.0,0,1,4.9323649472464695,0.3501581390903482,2
43,145,0.8,0.7927773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.6768059117127843,0.049724148197985096,0
34,119,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.695662856886785,0.0129624222430548,0
38,267,1.0,0.5812554,0.0,0.0,0.5714286,0.5,0.0,0.0,1.0,0,1,4.62013112466628,0.2735373255627654,1
7,152,1.0,0.8572657,0.0,0.0,1.0,0.16666667,0.0,0.0,0.0,0,0,3.0290197142226276,0.45144111599540826,2
21,258,1.0,0.8065348,0.0,0.0,0.42857143,0.6666667,0.0,0.0,0.0,0,0,2.7728803752154265,0.19552811490440333,1
18,23,1.0,0.89767843,0.0,0.4,1.0,0.33333334,0.0,0.0,1.0,1,0,5.539910162732371,0.3210828881313832,2
33,77,0.6,1.0,0.0,0.0,1.0,0.75,0.33333334,0.0,0.0,0,0,3.6696969727333775,0.15301696536977097,1
18,118,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.792122611714387,0.18045851694168216,1
24,257,1.0,0.9544282,0.0,0.6,1.0,0.0,0.0,1.0,0.0,0,0,4.746795016504409,0.34868861589139083,2
39,67,1.0,0.7970765,0.0,0.33333334,0.0,0.33333334,0.0,0.0,1.0,0,0,3.643837821370297,0.5321528071233087,2
44,77,1.0,0.6990542,0.0,0.0,1.0,0.083333336,0.0,0.0,0.0,0,0,2.7213323979324646,0.15003716161210395,1
9,91,1.0,0.9905417,0.0,0.0,0.5714286,0.33333334,0.0,0.0,1.0,0,0,3.9945644626331114,0.38459280225395914,2
40,195,0.6,0.9466896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.5408664843409228,0.22742993605510142,1
26,197,0.8,0.7076526,0.0,0.33333334,0.2857143,0.0,0.0,0.0,1.0,0,0,3.100912512817579,0.06215441473507022,0
5,252,1.0,0.40412727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.3845342308230189,0.13676276699607348,1
29,17,0.8,0.92433363,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0,0,1.7032773425475298,0.1928906626926994,1
38,219,1.0,0.650043,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,1,4.056518428225687,0.25483083685285557,1
2,283,0.6,0.44969904,0.0,0.0,0.14285715,0.0,0.0,0.0,1.0,0,0,2.15966705502128,0.15339024064242707,1
29,111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0342524296425872,0.18302839627127512,1
49,126,1.0,0.91917455,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2.379095080876805,0.16474749328302957,1
35,121,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3.873851516072457,0.18092812127324714,1
6,271,1.0,0.5606191,0.0,0.0,0.71428573,0.0,0.0,0.0,0.0,0,0,2.2482095152643877,0.18222152433305144,1
0,149,0.6,0.4049871,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2.893477975212246,0.1708423970250557,1
16,36,1.0,0.5494411,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0,0,4.224179670016757,0.3813420155490733,2
14,177,0.8,0.5270851,0.0,0.0,0.42857143,0.0,0.0,0.0,1.0,0,1,3.730243336933539,0.3273909740226533,2
26,50,0.8,0.8211522,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0,0,1.9068851088129888,0.2543380362218615,1
6,149,0.8,0.52364576,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.8183609169037496,0.28485949094041085,1
13,141,1.0,0.72141016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.771523847441641,0.41889628626153685,2
33,232,0.4,0.93637145,0.0,0.0,0.0,0.6666667,0.33333334,0.0,0.0,0,0,2.290639756068395,0.3319108250967971,2
21,231,1.0,0.9036973,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0,0,2.0617796235729173,0.06476455639557804,0
36,221,1.0,0.5511608,0.0,0.0,1.0,0.0,0.625,0.0,1.0,0,0,4.136670610320305,0.38940862647284336,2
47,25,1.0,0.79191744,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.806271914030341,0.29503695470438585,1
6,263,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0,3.5007661844665314,0.2708888472204491,1
21,251,1.0,0.34737748,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0,1.4394870621538227,0.17131943619287293,1
6,92,1.0,0.7128117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.447143616969184,0.1840960806042947,1
22,169,1.0,0.80825454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9242564061628493,0.23026721776795353,1
15,123,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.91064074825363,0.25772486589685495,1
3,290,1.0,0.97076523,0.0,0.0,1.0,0.0,0.45454547,0.0,0.0,0,0,3.409326859563825,0.2893985607810732,1
5,105,1.0,0.47893378,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,3.417812161958129,0.19971930194882512,1
32,268,0.8,0.99140155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.7896283768934056,0.010950549118336594,0
8,7,0.6,0.88908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.535253640632059,0.06353255761807863,0
43,63,1.0,0.25021496,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,1,0,3.5383492057925703,0.2683425162914701,1
21,117,1.0,0.84952706,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,3.1400505019515874,0.1527660695572985,1
28,133,0.8,0.96302664,0.0,0.25,0.71428573,0.0,0.4,0.0,1.0,0,0,4.146229386448182,0.323464240658484,2
10,228,0.8,0.6956148,0.0,0.0,0.2857143,0.25,0.0,0.0,1.0,0,1,4.047570071939074,0.2864147004838144,1
43,234,0.8,0.23129837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,3.0601708183540426,0.21700973345468189,1
40,24,1.0,0.2605331,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.278296148801186,0.31599589572153725,1
25,204,0.6,0.54256237,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.097338231236867,0.25156283541485197,1
11,21,1.0,0.8194325,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,1,5.338568724061156,0.35470395304628427,2
11,155,0.8,0.42906275,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,1,4.7064757961779735,0.2888848512116816,1
37,144,0.8,0.78417885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.8266015290406212,0.06085421935378055,0
27,74,1.0,0.28976783,0.0,0.0,0.2857143,0.5,0.0,0.0,0.0,0,0,2.0504378501863316,0.29153578519140677,1
20,248,0.8,0.6827171,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.5807896678975664,0.41079054688775274,2
11,170,0.6,0.53138435,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,3.6150670012727195,0.3278685221999133,2
21,39,1.0,0.69475496,0.0,0.0,0.14285715,0.6666667,0.0,0.0,1.0,0,0,3.7757263624529944,0.3076771841599127,1
4,108,1.0,0.97678417,0.0,0.0,0.71428573,1.0,0.0,0.0,1.0,0,1,5.664478432297475,0.33742563847200435,2
23,71,0.8,0.6337059,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0,0,2.6289695631119203,0.09322573092670847,1
12,257,1.0,0.7153912,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0,0,4.003188171241289,0.48928881847010935,2
27,272,1.0,0.7901978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.700041122468283,0.2927934540382643,1
22,122,1.0,0.70507306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.600021374403215,0.11929004868419454,1
39,27,0.8,0.31126398,0.0,0.0,0.14285715,0.0,0.0,0.0,1.0,0,0,2.3509678780879915,0.1634895408562516,1
19,65,1.0,0.6096303,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,5.771118705514258,0.560696640507305,2
34,164,0.6,0.57695615,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0,1,2.784984693022693,0.0931471661424631,1
5,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9549681132865864,0.23180024347104614,1
4,284,0.8,0.22613929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.02514592565876,0.2052659906753126,1
40,59,1.0,0.9595873,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0,1,5.298216856701542,0.27349257491436746,1
16,216,0.8,1.0,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0,0,3.0897952591806934,0.11001608836736004,1
3,262,1.0,0.97076523,0.0,0.0,1.0,0.0,0.45454547,0.0,0.0,0,0,3.549360882931135,0.3839617195167738,2
30,138,0.8,0.9716251,0.0,0.0,1.0,0.33333334,1.0,0.0,0.0,0,0,4.116379077834243,0.2867395975877919,1
43,123,1.0,0.30094582,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,1,0,3.723062624986805,0.16088335935296527,1
42,292,0.8,0.6190886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.299773385252312,0.2357751409706682,1
2,20,1.0,0.44024077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.4420117255180616,0.2654306613451216,1
28,73,0.8,0.71195185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.5450643057757647,0.23343739515364226,1
25,235,1.0,0.55546004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.7019605392060346,0.30491058370807533,1
16,114,1.0,0.7282889,0.0,0.0,1.0,0.083333336,0.0,0.0,1.0,0,0,3.9169647308534996,0.2854775584431223,1
18,56,1.0,0.8177128,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.8835468467796646,0.34572795525677813,2
17,176,1.0,0.7300086,0.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1,1,5.142299791030015,0.4188499006566877,2
31,117,0.6,0.94411004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,4.655750254931837,0.11741314634383945,1
32,185,0.6,0.81857264,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,1,1,5.067856571370532,0.046989891413084295,0
37,247,0.8,0.57007736,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1,0,2.585804863720515,0.2034831335818335,1
3,13,1.0,0.33018056,0.0,0.0,0.71428573,0.0,0.90909094,0.0,1.0,0,0,4.0751221279748835,0.23196096059354354,1
41,10,1.0,0.7437661,0.0,0.0,1.0,0.0,0.5714286,0.0,0.0,0,0,3.245631173562204,0.15769268244432488,1
32,276,1.0,0.94067067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,4.960738799701239,0.24408857937295936,1
24,158,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,4.96368122219478,0.30071962529170515,1
32,283,0.8,0.8968186,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0,4.324076732725231,0.6296017971570159,3
45,105,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,1,4.375050716750523,0.43989135515114985,2
25,244,1.0,0.71453136,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0,3.3255096062097347,0.39970574249327184,2
12,46,0.8,0.6233878,0.0,0.0,0.71428573,0.16666667,0.0,0.0,0.0,0,0,2.3561944650967144,0.21899939893105588,1
26,99,0.8,0.95528805,0.0,0.0,0.0,0.11111111,0.0,0.0,1.0,0,0,2.791388115318837,0.09916435186955762,1
6,180,0.8,1.0,0.33333334,0.33333334,0.0,0.5,1.0,1.0,1.0,0,0,6.032056441109318,0.6342268050876778,3
24,99,1.0,0.96732587,0.0,0.0,0.0,0.6666667,0.0,0.0,1.0,0,0,3.5635600226444875,0.39621426706127194,2
41,32,1.0,0.966466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.974210599918708,0.1131109727170597,1
11,296,0.8,0.53826314,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0,2.6995813653324796,0.1591922751532185,1
23,204,0.6,0.7325881,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.289708900373637,0.21118188679402622,1
19,123,1.0,0.9329321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.9878979652451365,0.30052264526328265,1
28,47,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.0713492584356676,0.26064690706995847,1
5,266,0.8,0.5245056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.1545205848394495,0.17385484466781573,1
31,52,0.8,0.6818573,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,5.378532664193189,0.3786104224276202,2
40,92,0.8,0.66122097,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0,0,2.6250748404215667,0.25515291155573333,1
31,209,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.70633359226581,0.30172884208552864,1
39,150,0.8,1.0,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,3.075871114202157,0.2331072454739314,1
13,192,1.0,0.93809116,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.922812247894842,0.41079868035750433,2
22,280,1.0,0.96044713,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.494793958227752,0.4031593812899409,2
12,195,0.8,0.616509,0.0,0.0,0.71428573,0.0,0.0,0.0,1.0,0,0,3.0618006200136962,0.017504213287634407,0
48,38,0.6,0.2871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9622868574454286,0.05104402745989853,0
5,154,0.8,0.96732587,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.7933991093990134,0.1733102091894707,1
9,43,0.8,0.94840926,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.378578173952102,0.2282632884281032,1
21,7,1.0,0.90025795,0.0,0.0,0.85714287,1.0,0.0,0.0,0.0,0,0,3.7633742084950486,0.48006566386390864,2
1,244,1.0,0.63972485,0.0,0.0,0.42857143,0.5,0.0,0.0,1.0,0,1,4.606267598077394,0.2610915234668222,1
32,174,0.8,0.87532246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.6354896050659637,0.16598150751331017,1
33,220,0.8,1.0,0.0,0.33333334,0.2857143,0.0,0.0,0.0,1.0,0,0,3.4651098324217835,0.07652178063271176,1
41,22,1.0,0.816853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.8349524593627655,0.3327565023220183,2
1,191,0.8,0.42218402,0.0,0.2,1.0,0.0,0.7777778,0.0,0.0,0,1,4.118342692719796,0.2977056946272044,1
48,21,1.0,0.30696476,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,0,2.1678968595696184,0.23286630739685382,1
35,85,1.0,0.81857264,0.0,1.0,0.85714287,0.0,0.0,1.0,0.0,0,1,5.650033812919016,0.45005797311726803,2
48,268,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.696891167163591,0.18459903510283632,1
44,45,1.0,0.8512468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.849300287295687,0.3428886484565603,2
23,178,0.8,0.97678417,0.0,0.0,0.85714287,0.0,1.0,0.0,0.0,0,0,3.5898994888650586,0.32167907779474786,2
26,195,0.8,0.92433363,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,3.099418548540676,0.27957718978605933,1
8,255,0.8,0.31298366,0.0,0.0,0.85714287,0.5,0.0,0.0,0.0,0,0,2.3762686251758156,0.1953947400504581,1
3,288,1.0,0.89079964,0.0,0.33333334,0.2857143,0.0,0.27272728,0.0,1.0,0,0,3.712019329182486,0.12901513508124984,1
10,83,0.6,0.8409286,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,5.47021501966102,0.3151145595711511,1
42,73,1.0,0.99312127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.9794523129372577,0.2434898299649399,1
42,181,0.8,0.6139295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.4422375725900622,0.24933626086195262,1
32,203,0.8,0.8538263,0.0,0.0,0.42857143,0.5,0.0,0.0,0.0,0,0,2.4703250327647446,0.25853962383528356,1
43,274,0.8,0.8417885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,3.749603370442108,0.18109312018771442,1
14,35,0.8,0.6895959,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0,0,1.6314368835708857,0.1188508466287111,1
36,72,1.0,0.71195185,0.0,0.4,1.0,0.0,0.625,0.0,0.0,0,0,3.8565116582674297,0.453590989081571,2
12,105,1.0,0.5546002,0.0,0.0,0.71428573,0.5,0.0,0.0,1.0,0,0,3.6237207368762547,0.30492970525704116,1
37,254,1.0,0.93121237,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1,0,3.012403414731159,0.044092008408515765,0
0,240,0.6,0.93121237,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.9969633607674457,0.3710242521453636,2
7,83,0.6,0.81255376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.3567958235870057,0.08650699990026409,1
42,148,0.8,1.0,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,0,0,2.0755534884849816,0.21828069714597984,1
24,63,1.0,0.8624248,0.0,0.2,1.0,0.16666667,0.0,0.0,0.0,1,0,4.207498462307409,0.32185140753105934,2
23,231,0.6,0.9329321,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0,0,2.4200966064334044,0.3246687234930226,2
30,143,1.0,0.38693035,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0,0,3.543156726240894,0.3402549005887752,2
20,30,0.8,0.6139295,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0,1,3.833632190855976,0.4002321181423756,2
43,237,0.8,0.8796217,0.0,0.0,0.2857143,0.33333334,0.0,0.0,1.0,0,1,4.148601641311247,0.20882483357800452,1
48,176,0.8,0.33361995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,3.1612575623285974,0.18447634856087805,1
5,217,1.0,0.89079964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.804530946722397,0.16502146182167587,1
20,91,0.8,0.7188306,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,0,0,2.7420904675389415,0.287755887742159,1
21,184,1.0,0.65692174,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0,0,2.4638825657578396,0.2556512413625225,1
27,58,0.6,0.97076523,0.0,0.2,0.85714287,0.0,0.0,0.0,0.0,0,1,3.6192418590489557,0.1798690877475884,1
16,48,0.8,0.46087703,0.0,0.0,0.14285715,0.0,0.0,0.0,1.0,0,0,2.390186861487796,0.18179963896247117,1
1,174,0.8,0.9716251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3.869775824972897,0.2596984535788701,1
25,43,0.4,0.9140155,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,0,0,2.9387225879105854,0.03828860711172426,0
10,183,0.6,0.71367157,0.0,0.33333334,1.0,0.0,0.0,0.0,1.0,1,0,4.566819454775728,0.28175088869328896,1
36,205,1.0,0.5107481,0.0,0.0,1.0,0.33333334,0.25,0.0,0.0,0,0,3.002709964547399,0.2707393127772099,1
30,218,1.0,0.3250215,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,2.6516712857630194,0.32480597721702426,2
44,27,0.8,0.23989682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.1072840711439236,0.03974521982928286,0
43,235,1.0,0.86156493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.830318488427459,0.41413443016441115,2
49,110,1.0,0.4866724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.4914800173386604,0.27806837595201433,1
20,238,1.0,0.938951,0.0,0.0,0.2857143,0.33333334,0.0,0.0,1.0,0,0,3.5740000260428486,0.1473653356803566,1
0,252,0.8,0.87360275,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.6514336115443218,0.2539545168770884,1
43,128,1.0,0.65434223,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,1,3.5549826798805912,0.2530858374839436,1
18,51,0.8,0.88908,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,1,0,3.874992791589071,0.39258111032938914,2
32,267,1.0,0.7343078,0.0,0.0,0.5714286,0.5,0.0,0.0,0.0,0,1,3.666453871461191,0.2239261075049463,1
6,282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.041373170397643,0.18479995903115398,1
48,152,1.0,0.7678418,0.0,0.0,0.2857143,0.33333334,1.0,0.0,0.0,0,0,3.2745829614022446,0.23024477252459657,1
20,23,1.0,0.7515047,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.8983592478661695,0.23148828307690675,1
27,234,0.8,0.9810834,0.0,0.0,0.42857143,0.5,0.0,0.0,0.0,0,0,2.577459781904792,0.2441294191384945,1
45,67,1.0,0.79621667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.7532208890788525,0.041486213566011426,0
23,132,0.8,0.8770421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.7008539643684133,0.0011121706368072415,0
24,182,1.0,0.93121237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0963362292692516,0.21466374430595442,1
32,100,0.8,0.63714534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.4581001938612994,0.12328321121265409,1
37,228,0.8,0.84694755,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,4.804742883780676,0.22611086967449187,1
39,81,1.0,0.35683578,0.4,1.0,0.42857143,0.33333334,0.0,1.0,1.0,0,0,5.647934087041847,0.5466236485743419,2
12,168,1.0,0.5614789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.5891029640281245,0.03918096700059212,0
32,146,1.0,0.88822013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.735893636683155,0.09298508409135195,1
36,170,1.0,0.64918315,0.0,0.0,0.5714286,0.0,0.625,0.0,0.0,0,0,2.903245407760522,0.2276884089800968,1
