qId,kId,relevance,binned_relevance,info,fitness_edu_basic,fitness_edu_bonus,fitness_city,fitness_age,fitness_exp_basic,fitness_exp_bonus,fitness_lang_basic,fitness_lang_lvl_basic,fitness_lang_bonus,fitness_comp_essential,fitness_comp_sim_essential,fitness_comp_optional,fitness_comp_sim_bonus,fitness_know_essential,fitness_know_sim_essential,fitness_know_optional,fitness_know_sim_optional
176,14137,66.10643326465558,4,,1,1,0.5,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.5,0.75,0.5,0.75
62,4958,14.589818416268429,0,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
69,5458,59.27406018193466,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25,1.0,0.0,0.0,0.25
69,5437,50.46130955932193,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.5,0.25
105,8334,70.85443286434004,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0
141,11184,58.37003062582902,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
73,5776,43.82448029066734,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.25
49,3924,32.5957638263845,2,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
85,6763,43.50730603846425,2,,1,0,1.0,0,0,0,0.5,0.5,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0
150,12011,23.894380180225106,1,,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
116,9220,66.11361719588994,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.0
168,13483,55.88907585429311,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25
109,8725,17.21790659513306,1,,0,0,0.0,0,0,0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
39,3139,33.27402663423538,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.5,0.25,0.0,0.5
72,5719,58.623049107244555,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.5,0.25,1.0,0.0,0.0,0.25
96,7667,32.08662875297453,2,,1,1,0.0,0,1,0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
186,14864,79.46614405895762,5,,1,1,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.5,0.0,0.5
46,3693,62.1781957602215,3,,1,1,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.25
80,6348,52.03937062560313,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,1.0,0.0
134,10686,35.49269318448823,2,,1,1,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
33,2718,23.62883386971778,1,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
145,11497,67.63519023182043,4,,1,0,0.0,0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
196,15693,37.83879763038224,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0
86,6806,56.939539543057194,3,,1,0,1.0,0,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.25,1.0,0.0,0.0,0.0
164,13140,46.739230043808845,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.75,0.25,0.0,0.0
120,9578,62.3696844647332,4,,1,0,0.0,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
83,6554,46.827262026603435,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0
135,10696,55.82758094327377,3,,1,0,1.0,1,1,1,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.5,0.25,0.0,0.0
169,13587,27.35498535546178,1,,1,0,0.0,0,0,0,0.5,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
31,2523,37.484186311350115,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.25,0.0,0.25
182,14534,60.82907630750047,3,,1,0,0.0,1,1,0,1.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.25,0.5,0.25,0.0,0.25
123,9770,59.85925897663651,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.0,0.0
24,1961,57.272246197287004,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.5,0.25
158,12629,52.584779480145286,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
165,13215,66.49535420829673,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0
34,2763,61.45807378164636,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.5,0.25
79,6311,44.435956938195545,2,,1,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
196,15681,53.973209798039775,3,,1,0,0.0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1812,61.039182600872365,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.5,0.25,0.0,0.25,1.0,0.0,1.0,0.0
19,1548,39.56013257613897,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.75,0.25,0.3333333333333333,0.25,1.0,0.0,0.0,0.25
76,6000,65.7291850901809,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.0
23,1905,37.60172399330206,2,,1,0,0.0,1,0,0,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
61,4822,57.64492453521619,3,,1,1,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6666666666666666,0.25,0.0,0.5
60,4752,61.50808779941978,3,,1,1,0.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
158,12620,55.93320450833926,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
197,15821,28.856934901648444,1,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
109,8692,54.538829521384685,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.25
30,2436,62.53647566539503,4,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.6666666666666666,0.5,0.5,0.5
196,15675,45.665270376016906,2,,1,0,0.5,1,0,0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0
22,1832,16.490022839311784,1,,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
173,13901,24.63343234857844,1,,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
52,4117,47.20363511752525,3,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.0,0.0
173,13842,39.85317810213199,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.3333333333333333,0.25
135,10754,23.777472453583215,1,,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
63,5032,60.58275229168193,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25
121,9612,56.26172675305227,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
98,7774,52.111115237362284,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
30,2454,56.332292587810485,3,,1,1,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2234,49.23558510605663,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
157,12532,51.919012124002066,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.0
93,7380,35.078736744905015,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.6666666666666666,0.25,0.0,0.0
23,1896,59.65334031263872,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
154,12349,59.408966827159844,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.5,0.25,0.75,0.5,0.0,0.0
162,12994,38.84176809420026,2,,0,0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
68,5355,73.20647413681401,4,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.5,0.25,1.0,0.0,1.0,0.0,0.0,0.0
159,12716,58.584363230989766,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.5,1.0,0.0,0.0,0.0
105,8332,68.66242124064705,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.5,0.5,0.5,0.25,1.0,0.0,0.5,0.25
73,5762,49.371500676444484,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.25
144,11431,43.37665609298759,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0
154,12341,72.46801245810134,4,,1,0,0.5,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,346,56.94629830639937,3,,1,0,1.0,1,1,0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.25
26,2088,48.62374788687163,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25
34,2806,38.7738544932877,2,,1,0,0.0,1,0,0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
88,6986,42.670800309335775,2,,1,0,0.0,1,1,0,0.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.25
44,3480,45.224468203571405,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0
163,13042,44.80669742573484,2,,1,1,1.0,1,0,0,0.5,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0
168,13475,40.484023359607534,2,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25
90,7112,66.95632980009196,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25
107,8493,30.697677667474704,1,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0
169,13565,62.957570223036626,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.25,1.0,0.0,0.0,0.0
103,8204,76.52348426275837,4,,1,1,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,0.0,0.0,0.5,0.25,0.0,0.0
13,996,37.30530890327356,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.25,1.0,0.0,0.0,0.0
49,3900,69.77344907403129,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.25
154,12332,57.51605323968782,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.75,0.5,0.0,0.0
78,6208,64.06920208159232,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25
179,14369,43.34455367221679,2,,1,0,0.0,1,0,0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0
22,1829,45.85506994185097,2,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
106,8413,59.68645285240504,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
165,13214,63.26475504387862,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.75,0.25,0.0,0.0,0.3333333333333333,0.25,0.0,0.0
13,1028,54.005135792588305,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,1.0,1.0,0.0,0.0,0.0
4,351,60.41747144012258,3,,1,0,1.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25
69,5418,53.11816983091309,3,,1,0,0.0,1,1,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,1.0,0.0,0.0,0.25
167,13363,41.10541825821794,2,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
138,10929,52.82462826553326,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,1.0,0.0
138,10983,12.132368615732002,0,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
22,1806,68.84304530803635,4,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.75,0.5,0.0,0.25,1.0,0.0,1.0,0.0
17,1387,42.67947036976024,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
75,5921,44.095880893154416,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.6666666666666666,0.25,0.0,0.25
12,971,28.894729667455827,1,,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
23,1881,54.4700708775367,3,,1,0,1.0,1,0,0,1.0,1.0,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.3333333333333333,0.25
20,1655,60.09373223407627,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,1.0,0.0
70,5507,77.39302505492728,4,,1,1,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25
149,11921,21.778264650408246,1,,0,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
85,6780,12.844167668327684,0,,0,0,0.0,0,0,0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
7,583,59.93128983982392,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.5,0.5,0.0,0.25,0.75,0.25,0.3333333333333333,0.5
31,2498,48.34061749778171,3,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.5,0.25
107,8546,33.694463999052374,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
183,14616,64.32047025728552,4,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
20,1671,19.431176426168197,1,,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
108,8631,14.486842064504822,0,,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
82,6534,37.684000099975535,2,,1,1,1.0,0,0,0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
113,8977,71.48642856644999,4,,1,1,0.0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
35,2820,57.30288232220856,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
12,975,30.049437669451216,1,,1,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,6904,50.58460153929309,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.25
28,2265,51.17734445090679,3,,1,0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.0,0.0
107,8507,46.46418729641165,2,,1,0,1.0,1,0,0,1.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0
23,1846,54.593454426701896,3,,1,0,0.0,1,0,0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.3333333333333333,0.25
35,2853,50.087045894762184,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.0
13,1012,43.506445869577306,2,,1,0,0.0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.5,0.25,0.0,0.0
194,15553,21.728621569367036,1,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,4406,64.25853508741402,4,,1,1,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.5
44,3516,36.23767100794237,2,,1,0,0.0,1,0,0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0
128,10202,52.3500578718954,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.75,0.0,0.0,1.0,0.0,0.0,0.0
114,9095,23.178612753489695,1,,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,10763,38.31948533247592,2,,1,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
181,14461,56.57055861217225,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.25,1.0,0.0,0.0,0.0
25,2058,48.16313509866818,3,,1,1,0.0,1,1,0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0
113,9024,28.02242440979062,1,,1,1,0.0,0,1,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
55,4417,25.37079119205155,1,,1,0,0.0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,4750,59.619539225551875,3,,1,0,0.0,1,1,0,0.5,0.5,0.0,0.5,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.25
57,4580,44.60210819788013,2,,1,1,0.0,1,1,0,0.0,0.0,0.0,0.25,0.25,1.0,0.0,0.5,0.25,0.0,0.25
105,8339,68.93776779954656,4,,1,0,0.0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.5,0.25,1.0,0.0
36,2948,53.268444173774924,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25
114,9071,51.15061347468965,3,,1,1,0.0,1,0,0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,0.0,0.5
80,6325,61.546179219496025,3,,1,0,0.0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25
29,2385,26.60820135452536,1,,1,0,0.5,1,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
52,4121,47.994859147720476,3,,1,0,0.0,1,0,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.0
134,10645,51.44266151906062,3,,1,0,0.0,0,0,0,1.0,1.0,0.0,0.25,0.5,0.0,0.25,0.6666666666666666,0.25,0.0,0.25
41,3251,55.23692998607473,3,,1,0,0.0,0,1,0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.25,1.0,0.0,0.0,0.0
49,3879,62.272278461628574,3,,1,0,0.5,1,1,1,1.0,1.0,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.25
47,3722,62.66218404814981,4,,1,1,0.0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
