qId,kId,score,w_score,binned_score,fitness_edu_basic,fitness_edu_bonus,fitness_city,fitness_age,fitness_exp_basic,fitness_exp_bonus,fitness_lang_basic,fitness_lang_lvl_basic,fitness_lang_bonus,fitness_comp_basic,fitness_comp_sim_basic,fitness_comp_bonus,fitness_comp_sim_bonus,fitness_know_basic,fitness_know_sim_basic,fitness_know_bonus,fitness_know_sim_bonus
162,12803,5.75,64.72017885768989,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
34,2686,4.75,42.47581114393134,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
87,6901,5.3333335,48.17167651543042,3,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
118,9207,4.3333335,42.46950379570276,2,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
69,5499,6.0,62.455068065997544,4,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
162,12738,3.5833333,42.63498094896001,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.25,0.0,0.0,0.0
21,1702,4.0,44.68826958116759,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,4992,4.3333335,52.45998626411262,3,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
82,6571,3.6666665,44.90864390581649,3,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
41,3221,5.6666665,41.75706093627845,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,5864,4.0,42.59151792212762,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,5209,3.6666665,37.48116594663145,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
99,7731,3.8333333,59.71088789191533,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.5,0.0,0.0,0.0
103,8011,5.1666665,51.124364279091125,3,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.6666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0
37,2871,4.25,50.52054078586967,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
102,7977,2.0,33.80270181458612,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,14279,1.0,23.08026809515284,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,5806,2.5,32.206610235524074,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
102,7929,6.6666665,64.65603288016284,4,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
77,6164,4.5,58.8255661027531,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,12656,6.8333335,57.32759288958074,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1,135,3.5,35.88066943192993,2,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,6843,3.0,27.99172877777405,1,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,15427,1.5,26.474031728253898,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,14022,1.0,17.287704017483854,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,13702,3.0,38.04424288681857,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
182,14384,3.8333333,39.86934355060863,2,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
100,7821,5.1666665,54.66587254804148,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,521,3.0,37.95061083759457,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,9538,5.0,51.95003963426157,3,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26,2062,5.0000005,51.94727056681723,3,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0
19,1521,6.0,45.90689022741227,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,7923,5.1666665,41.803709915409094,2,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
118,9202,3.3333333,40.22603321376173,2,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
61,4799,3.5,23.738079373965075,1,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
62,4924,4.5,40.03198905479685,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
128,10011,6.0,55.42017907719221,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,12191,3.5,39.21770009564577,2,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
172,13578,6.0,61.71165569730648,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,5422,4.8333335,46.33534570347292,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.5,0.0,0.0,0.0
69,5487,3.5,41.485042438439606,2,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
174,13736,5.25,43.83353901501016,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
137,10711,4.4166665,46.21747111052501,3,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
29,2250,5.8333335,61.10046392168879,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.5,0.0,0.0,0.0
190,14980,4.6666665,50.678194365368725,3,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
197,15472,5.0,57.95208433880234,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79,6327,7.8333335,59.48800254412649,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
53,4205,4.0,50.74612351886413,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,7901,6.5,56.31731480086728,3,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,4937,5.25,53.00732651603496,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,324,2.25,27.052550848634443,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
71,5657,5.0,66.1404954115315,4,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
181,14309,7.0,60.70990172981104,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
89,7068,6.0833335,64.39573622486449,4,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.33333334,0.0
153,12090,4.0,37.437650570148044,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,5170,4.5,43.187447456259164,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
51,4025,4.25,42.337304902064346,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
179,14137,5.0833335,46.58224179334284,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.75,0.0,0.0,0.0
78,6212,6.9166665,66.90961475309197,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6666667,0.0,0.0,0.0,0.25,0.0,0.0,0.0
189,14866,4.25,42.10654958372137,2,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
138,10813,4.5,38.120058350472945,2,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
53,4179,5.666667,53.786035473002286,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
73,5805,5.666667,52.02450092178129,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.33333334,0.0
148,11603,6.6666665,60.51476068633685,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
40,3124,2.0,35.63504996628922,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3792,5.5,61.148888517810114,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
167,13207,4.3333335,46.05944041933194,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,11314,3.5833333,51.61969616886183,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
71,5637,5.3333335,68.10947736703739,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,481,6.8333335,73.38474448541557,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.33333334,0.0,1.0,0.0
195,15364,2.0,35.265745061490996,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,7419,5.3333335,48.77996552876003,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,3988,5.75,61.63587701022116,4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
6,513,6.0,61.22846224457015,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1048,4.5,41.708602821556795,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,14352,5.5,51.12550800791326,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,5882,5.0,55.697637935274,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
74,5889,4.0,50.473622804514946,3,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
105,8148,5.25,56.717148523719565,3,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0
30,2318,3.0,45.81399903735732,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,11746,3.0,56.36348955759753,3,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,12762,5.5,49.1112560979782,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
124,9692,4.75,52.00733727150179,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
71,5669,3.3333333,35.54769987509579,2,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,10327,6.5,63.01701298604571,4,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
180,14228,3.25,36.38178871893027,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2187,4.75,60.98910983029721,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0
148,11631,5.916667,46.96008776110763,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0
55,4391,3.1666665,25.78306992028162,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.5,0.0,0.33333334,0.0,0.0,0.0
