qId,kId,Education,City,Skills,SoftSkills,Age,Language,Certificates,Experience,Salary,SmartWork,Experience_abroad,score,w_score,relevance
42,4,1.0,0.9716251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4.07698710254218,0.3014901768854113,1
48,10,0.6,0.74118656,0.0,0.0,1.0,0.0,0.4,0.0,1.0,0,0,3.7625821853999546,0.05532552794777357,0
49,208,1.0,0.9733448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.1062773699169863,0.13217632239680077,1
49,256,1.0,0.25107482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.3234748148965116,0.188375741641984,1
21,214,1.0,0.84522784,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0,0,1.9245044615927396,0.37192522911688575,2
2,42,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,4.043815423268543,0.3044930153802508,1
44,269,1.0,0.7566638,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,4.654765530340912,0.539383616544618,2
42,204,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0,1,4.546593473994948,0.24034013461288567,1
36,213,1.0,0.94582975,0.0,0.2,1.0,0.0,0.75,0.0,1.0,0,0,4.933777442403379,0.4465270806813717,2
38,198,1.0,0.8263113,0.0,0.25,0.0,0.6666667,0.0,0.0,1.0,0,1,4.611866443539455,0.15279271572482112,1
20,29,1.0,0.5640585,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,0,0,2.9676108669616883,0.20221187530729162,1
1,115,0.8,0.1427343,0.0,0.0,0.85714287,0.625,0.44444445,0.0,1.0,0,0,3.9512395783805916,0.24326688176461725,1
6,229,1.0,0.41014618,0.33333334,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.139079745145606,0.5282708078661973,2
19,141,0.8,0.7162511,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0,1,4.653465343608312,0.44102554710440617,2
48,204,0.6,0.5494411,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.1872868981362177,0.22393623622184647,1
11,71,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.7839804574804083,0.2983242999397151,1
24,115,1.0,0.22012039,0.0,0.0,1.0,0.125,0.0,0.0,1.0,0,0,3.2516841405770784,0.42352480349293775,2
22,9,1.0,0.9415305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,4.050449690841956,0.31135899220073593,1
7,171,0.8,0.6603611,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0,2.9265772540243695,0.4145789040983222,2
34,259,1.0,0.87188303,0.0,0.33333334,0.0,0.0,0.5,0.0,0.0,0,0,2.625337925722079,0.21554705012829012,1
46,30,1.0,0.72656924,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,5.669202821454728,0.5144154148278718,2
12,223,1.0,0.61478937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.7100526498196182,0.12706287843746833,1
45,279,1.0,1.0,0.0,0.0,0.42857143,0.0,0.0,0.0,0.0,0,1,3.2764458913706958,0.16234105126066428,1
24,73,1.0,0.7231298,0.0,0.2,0.2857143,0.0,0.0,0.0,0.0,1,0,3.1523615730931915,0.3012050257670295,1
18,10,0.8,0.7317283,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.760352505665051,0.16357046163685968,1
2,150,0.6,0.5356836,0.0,0.0,0.0,1.0,0.6666667,0.0,1.0,0,0,3.6943153506746462,0.12314762535809706,1
43,161,0.8,0.94840926,0.0,0.4,0.0,0.33333334,0.0,1.0,0.0,1,0,4.34050065490497,0.37376041157741846,2
42,224,1.0,0.66380054,0.0,0.0,0.85714287,0.25,0.0,0.0,0.0,0,0,2.9257935014678806,0.3394365400223881,2
40,29,0.8,0.20378332,0.0,0.25,0.85714287,0.0,0.0,0.0,1.0,0,0,3.0031652300575296,0.22416840066591281,1
7,79,1.0,0.7162511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.865186627909195,0.4405550848297014,2
16,168,1.0,0.5614789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.6137641383189014,0.4165230819085518,2
46,67,1.0,0.2433362,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,0,1,3.8194629113582077,0.3618756351506701,2
39,15,1.0,0.81857264,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0,0,2.404491771309513,0.18307923049497676,1
15,122,1.0,0.63026655,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,3.004208354767682,0.30047098124266436,1
48,240,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.807951884936371,0.12168834258504746,1
30,51,0.8,0.48237318,0.0,0.25,0.85714287,0.33333334,0.2,0.0,1.0,0,0,3.9106932285943183,0.30049529107481876,1
14,83,0.8,0.46431643,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.317586698571067,0.2597800255707305,1
37,44,0.8,0.7704213,0.33333334,0.0,0.0,0.5833333,0.0,0.0,0.0,0,0,2.6062874190077485,0.30650966295179893,1
21,83,1.0,0.9561479,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,4.0302333693753045,0.3344941635025701,2
37,281,0.8,0.93121237,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0,0,4.050717805325243,0.3676362529887481,2
49,279,1.0,0.94411004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.09189214134539,0.024212778859491357,0
26,160,1.0,0.744626,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.6277228556212195,0.10695461440031429,1
49,59,1.0,0.97420466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.937635389554894,0.26841126559150735,1
23,105,1.0,0.8873603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.804965431977921,-0.005109700162834935,0
19,72,0.8,0.9716251,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0,1,3.85160556672695,0.28938335468723814,1
42,166,1.0,0.9372313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,2.902305412462368,0.3871551456563761,2
16,28,0.8,0.59845227,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,0,0,2.6113159817110363,0.2925142603714233,1
33,59,0.8,0.6603611,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,0,0,2.8925750182610828,0.26104350190659187,1
3,261,1.0,1.0,0.0,0.0,1.0,0.0,0.27272728,0.0,0.0,0,0,3.3589910561910883,0.1439557585624455,1
9,212,1.0,0.55631983,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.6271548289155944,0.3589571847935849,2
3,295,1.0,1.0,0.0,0.33333334,1.0,0.0,0.0,0.0,1.0,0,0,4.244274377093798,0.37538444970277507,2
27,172,0.8,0.7970765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,3.5880304606500686,0.48744391488058103,2
12,274,0.8,0.4711952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.186059347432467,0.04622970152896322,0
30,171,1.0,0.35683578,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,2.848466098933244,0.32743625377300517,2
33,103,0.6,0.80911434,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,0,2.322813925132924,0.30266903520360905,1
18,9,1.0,0.8039553,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0,0,3.205746034716455,0.1367656662412826,1
20,171,1.0,0.70421326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.668293903236132,0.3180129871212042,1
2,209,0.6,0.43680137,0.0,0.0,0.42857143,0.0,0.0,0.0,1.0,0,0,2.540674372434009,0.10113485628260638,1
29,61,0.6,0.94067067,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.4441134852157287,0.16346489344820686,1
32,183,0.8,0.9105761,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1,0,4.167900230149693,0.39804505636768955,2
34,140,0.8,0.966466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9576707215594147,0.26741669298998366,1
10,189,0.8,0.6457438,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.267579327941867,0.28892068233193585,1
23,214,0.6,0.89767843,0.0,0.0,0.2857143,0.0,1.0,0.0,0.0,0,0,2.717167732793413,0.2108706746970028,1
28,110,0.6,0.52880484,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,1,2.3542173614579087,0.29691462506636607,1
26,130,1.0,0.8005159,0.0,0.0,1.0,0.33333334,0.0,0.0,1.0,0,0,4.312860392796766,0.5421596261513466,2
48,79,1.0,0.93379194,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0,0,4.161980827645754,0.38244274057713395,2
31,224,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,5.928124407501981,0.5341165447607652,2
49,240,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0,0,3.333559016361276,0.2276368099392267,1
16,180,0.8,0.5872743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.468651571454006,0.03558730628750684,0
38,277,1.0,0.96990544,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0,0,3.266620343106174,0.4335917682945922,2
24,241,1.0,0.4866724,0.0,0.0,0.71428573,0.0,0.0,0.0,0.0,0,0,2.2943366755099177,0.21388974722806867,1
30,247,1.0,0.8314703,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0,0,4.0877726437946365,0.2963269851430265,1
13,89,1.0,0.57867587,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.693480123061418,0.3435066859265253,2
26,294,1.0,0.45829752,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,2.8319427403954442,0.3376167121936746,2
40,171,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.928689169243211,0.24298003459261322,1
12,208,1.0,0.52880484,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.587298885130457,0.21429637446233896,1
37,26,1.0,0.85468614,0.0,0.0,0.42857143,0.0,0.0,0.0,0.0,0,0,2.337142254064682,0.3919404800981767,2
25,26,1.0,0.98366296,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.72398357555766,0.2679869409599981,1
39,199,1.0,0.99914014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3.084991691366836,0.27972009417574456,1
21,10,1.0,0.75580394,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.762883757436189,0.3428515321681017,2
33,92,0.6,1.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,1.0,0,0,3.3715192532225045,0.21357913637730133,1
22,81,1.0,0.43422183,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,5.512859169203687,0.347469794685632,2
6,14,1.0,0.90455717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.691410570666279,0.24766810346059334,1
39,23,1.0,0.99312127,0.0,0.0,0.42857143,0.33333334,0.0,0.0,1.0,0,0,3.7597508806174242,0.2338024012202012,1
21,125,1.0,0.37403268,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,0,2.1834458397137992,0.1804027095728432,1
1,207,0.8,0.44454,0.0,0.0,1.0,0.0,0.22222222,0.0,0.0,0,1,3.257775596306234,0.23583212307054952,1
46,44,1.0,0.1805675,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,5.284417408982367,0.4655432001031118,2
8,276,1.0,0.9828031,0.0,0.0,0.5714286,0.0,0.0,0.0,0.0,0,0,2.4649047072305246,0.18875218352387707,1
26,297,0.8,0.83748925,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0,0,2.9747750814958533,0.4095734202295629,2
7,39,0.6,0.93379194,1.0,0.5,0.85714287,0.5,0.0,1.0,1.0,0,0,6.213633717543668,0.7348856672237358,3
23,228,0.8,0.866724,0.0,0.25,0.5714286,0.5,0.0,0.0,1.0,0,0,4.002216886521155,0.672254160578699,3
31,64,0.6,0.94411004,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0,0,2.989374541605261,0.2681456033579039,1
25,291,0.6,0.84436804,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.4660724546103485,0.16335538820691392,1
21,239,1.0,0.4204643,0.0,0.0,0.42857143,0.33333334,0.0,0.0,1.0,0,0,3.043443254490496,0.3183231594435433,1
10,124,0.6,0.7300086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3.5620696682531743,0.12138914963789257,1
37,243,0.8,0.76698196,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0,0,2.9785972924238022,0.10205093046107974,1
19,276,1.0,0.89079964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3.9051718891344263,0.17321598907493496,1
7,137,1.0,0.81341356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.710539892945368,0.2852253902757371,1
43,12,1.0,0.22957867,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,1.3980635055824233,0.25192057685451114,1
7,125,1.0,0.61306965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.6020560520229425,0.3947552515876187,2
31,210,0.8,0.99140155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.649061388501388,0.10052989261368439,1
1,132,1.0,0.9329321,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0,1,5.058897884055119,0.40254522095770484,2
49,287,1.0,0.21238177,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0,0,1.9690604423665263,0.29640780100945685,1
9,156,1.0,0.47033533,0.0,0.0,0.2857143,0.33333334,0.0,0.0,1.0,0,0,3.144831271828615,0.26010755249560696,1
4,116,0.8,0.6027515,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.4541652970075685,0.247208851665427,1
29,274,0.6,0.288908,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0,1.0301954778820832,0.3348678432106855,2
44,240,0.8,0.905417,0.0,0.0,0.0,0.6666667,0.0,0.0,1.0,0,1,4.33923530321308,0.14602015854801675,1
30,264,0.8,0.93121237,0.0,0.0,1.0,0.33333334,1.0,0.0,1.0,0,0,5.131952692253718,0.2899979088149361,1
44,21,1.0,0.2355976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3.1920223229456766,0.1782358888159536,1
19,273,1.0,1.0,0.0,0.0,0.14285715,0.0,0.0,0.0,1.0,0,0,3.110601886605734,0.1522187645169389,1
9,78,1.0,0.33533964,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,2.826852957458292,0.3169958001734396,1
24,261,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1,0,4.642102292082786,0.2788659449204969,1
13,100,1.0,0.5081685,0.0,0.0,0.71428573,0.0,0.0,0.0,1.0,0,0,3.200943003744805,0.3694254554604889,2
3,151,1.0,0.72227,0.0,0.0,1.0,0.0,0.45454547,0.0,1.0,0,0,4.177993801452628,0.2889947162088782,1
22,49,1.0,0.9733448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0113151129455487,0.3234519359061757,2
27,289,1.0,0.8968186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.706336983636958,0.05862725959736856,0
45,135,1.0,0.9183147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.000784337490373,0.2441383331668147,1
4,146,1.0,0.86586416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.760337219380935,0.294217420103477,1
23,288,0.6,0.8073947,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,2.708740232820203,0.1687478679151948,1
23,14,1.0,0.8383491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9204369240945443,0.2464321435859926,1
7,163,0.6,0.6672399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.3004879502582534,0.18553828358020907,1
28,168,0.8,1.0,0.0,0.25,0.0,0.0,0.4,0.0,1.0,0,0,3.3164975842889284,0.27356239789829406,1
30,56,1.0,0.41874462,0.0,0.25,0.71428573,0.083333336,0.4,0.0,1.0,0,0,3.7074188259750924,0.16854025497113642,1
49,209,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.9144870308167183,0.4468625918247525,2
5,5,0.8,0.55803955,0.0,0.0,0.42857143,1.0,0.0,0.0,0.0,0,0,2.858848481368106,0.2791299383933177,1
7,118,0.4,0.73688734,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,2.657588989698103,0.15694266817593033,1
47,230,1.0,0.7738607,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0,1,4.8348546366593075,0.3426717193462461,2
16,144,1.0,0.6895959,0.0,0.0,0.42857143,0.11111111,0.0,0.0,1.0,0,0,3.223717636905879,0.23368340854666522,1
36,247,1.0,0.7067928,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0,0,2.6520558419116926,0.2698022609628124,1
8,190,0.6,0.9922614,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,3.627746097160117,0.29776028713687364,1
17,104,0.8,0.9183147,0.0,0.0,0.0,0.0,0.44444445,0.0,1.0,0,1,4.253155958556959,0.09781390526015094,1
23,247,0.8,0.56577814,0.0,0.25,0.14285715,0.0,0.0,0.0,0.0,0,0,1.7722568259281297,0.21143752313562614,1
21,146,1.0,1.0,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0,0,3.1610705577935487,0.26164103387779164,1
44,155,1.0,0.9157352,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,1,7.090433139561831,0.7381581604478583,3
45,186,1.0,0.34909716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.3811181112973956,0.1739110430047691,1
7,10,0.6,0.83319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.458206708373624,0.3209735916626579,2
13,174,1.0,0.83748925,0.0,0.0,0.42857143,0.0,0.0,0.0,1.0,0,1,4.234011345083222,0.21463753335166472,1
42,277,0.8,0.57007736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.3223401771514551,0.10400181490575977,1
22,194,0.8,0.9251935,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.5802928581016946,0.2332246831828217,1
17,71,1.0,0.8426483,0.0,0.0,0.71428573,0.44444445,0.33333334,0.0,0.0,0,1,4.226265262604141,0.30062449220889187,1
3,77,1.0,0.7377472,0.0,0.0,1.0,0.0,0.54545456,0.0,0.0,0,0,3.316739150545229,0.1834423033972874,1
23,233,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.4882307659610112,0.22789190695699107,1
42,215,0.8,0.59157354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.4690488452722825,0.18576588501731764,1
9,122,1.0,0.5803955,0.0,0.0,0.5714286,0.33333334,0.0,0.0,1.0,0,0,3.442000202217093,0.49283283492105656,2
49,42,1.0,0.37661222,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0,0,2.8399487502766236,0.3344263658702557,2
5,57,1.0,0.7162511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.808905795234381,0.14932940537718295,1
45,293,1.0,1.0,0.0,0.0,0.71428573,0.5,0.0,0.0,1.0,0,0,4.428338906932789,0.3156052174251872,1
31,267,0.8,0.6466036,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0,1,4.578991681661658,0.19860247360828387,1
29,184,0.8,0.52622527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,2.4477226152446145,0.26384187448291413,1
16,80,1.0,0.7343078,0.0,0.0,1.0,0.083333336,0.0,0.0,1.0,0,0,3.7807611901632767,0.22309723563270617,1
17,111,1.0,0.7429063,0.0,0.0,0.0,0.0,0.44444445,0.0,0.0,0,0,2.223323003858775,0.24105720988937532,1
5,113,1.0,0.6122098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.6090178562620867,0.2508408199066732,1
39,34,1.0,0.8005159,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0,0,2.3176110542192454,0.3397786657783861,2
15,175,1.0,0.9234738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.8746409350378803,0.3116267892576351,1
38,122,1.0,0.5829751,0.0,0.25,0.0,0.5,0.0,0.0,1.0,0,0,3.192500976576753,0.3693344867535158,2
21,58,0.8,1.0,0.0,0.25,0.42857143,0.6666667,0.0,0.0,1.0,0,0,4.196472955472046,0.36647548742637764,2
8,73,0.8,0.6620808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.533493875179761,0.26992281542997454,1
39,116,0.8,0.69303524,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,2.8593345643213985,0.21532577656832372,1
3,171,1.0,0.977644,0.0,0.0,0.2857143,0.0,0.36363637,0.0,1.0,0,0,3.646501865747107,0.39211987516943136,2
46,209,1.0,0.2545142,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,5.267832054990372,0.39795012108864314,2
20,53,0.8,0.47205502,0.0,0.0,1.0,0.33333334,0.0,0.0,1.0,0,0,3.618287626267048,0.16000088018083786,1
37,79,1.0,0.8693035,0.0,0.0,0.14285715,0.0,0.0,0.0,1.0,0,0,2.956984375807867,0.24376597894229984,1
40,71,0.8,0.38091144,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.249990554029276,0.2940005398812492,1
24,266,1.0,0.92691314,0.0,0.0,0.71428573,0.5,0.0,0.0,1.0,0,0,4.1762247653925755,0.24009783865126744,1
42,283,0.8,0.57695615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.503735887709403,0.23061751166081562,1
10,233,0.6,0.9871023,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.6279454576589587,0.12619063671110034,1
11,248,0.6,0.39638865,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,0,0,2.3051396196739913,0.12293973252884426,1
36,281,1.0,0.7059329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.7289472027689654,0.13118415750516854,1
