qId,kId,Education,City,Skills,SoftSkills,Age,Language,Certificates,Experience,Salary,SmartWork,Experience_abroad,score,w_score,labels
39,34,1.0,0.8005159,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0,0,2.3176110542192454,0.3397786657783861,2
5,77,1.0,0.8650043,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0,0,3.183957543586532,0.3454420696485449,2
11,78,0.8,0.88048154,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0,3.239997683094825,0.2877539471827658,1
48,255,0.8,0.2605331,0.0,0.0,0.85714287,1.0,0.0,0.0,0.0,0,0,3.1210681161528937,0.3880247765731346,2
37,197,0.6,0.7661221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.325376386268662,-0.086943558353396,0
34,22,0.8,0.83319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.545877303723468,0.0822430962248235,1
37,189,0.8,0.74634564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,2.634012141681045,0.259383982047107,1
6,61,0.8,0.9131556,0.0,0.33333334,0.71428573,0.6666667,0.6666667,0.0,1.0,0,0,5.0507232247332405,0.4076316474540068,2
44,290,1.0,0.8632846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.749702979198249,0.3445403628812109,2
25,60,0.8,0.9544282,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.721264200560388,0.2564665651141902,1
5,57,1.0,0.7162511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.808905795234381,0.1493294053771829,1
37,162,0.8,0.8211522,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,1.937252679742976,0.0922477499701848,1
24,235,1.0,0.56577814,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,3.0627735099574847,0.3789441850371098,2
14,159,1.0,0.45571798,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,4.566326824492981,0.337685201610773,2
23,109,1.0,0.74548584,0.0,0.0,0.85714287,0.5,0.0,0.0,0.0,0,0,3.1044728751184625,0.3147419174360357,1
48,224,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,3.923432730734232,0.2820202831030443,1
22,208,1.0,0.8959587,0.0,0.5,0.5714286,0.0,0.0,0.625,1.0,0,0,4.585299684569528,0.5825157949859349,3
36,130,1.0,0.63714534,0.0,0.0,0.5714286,0.41666666,0.0,0.0,0.4,0,0,3.0334918433361087,0.3235980056340136,2
5,297,0.8,0.47893378,0.0,0.5,0.2857143,1.0,0.0,0.0,0.0,0,0,3.071704385492847,0.5051764299970902,2
41,297,1.0,1.0,0.0,0.0,1.0,0.0,0.2857143,0.0,0.0,0,0,3.215337652157277,0.3345435679804343,2
0,182,0.6,0.894239,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.444525262892088,0.2842096442283096,1
29,104,0.6,0.4660361,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0,1.226249889223461,-0.0051781711907925,0
19,155,1.0,0.9346518,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0,1,5.435040672693734,0.4052576869649802,2
31,212,1.0,0.6190886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.649282797520066,0.2919373269988385,1
15,77,1.0,0.7377472,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0,0,3.440492276624569,0.2529882344056202,1
31,152,1.0,0.8039553,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,0,2.694656217517559,0.1195381918591981,1
47,162,1.0,0.83576953,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4.820098173942433,0.3911959365256686,2
16,85,0.8,0.5803955,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.273744835889368,0.3676542339072353,2
30,40,1.0,0.88564056,0.0,0.25,1.0,0.0,0.2,0.0,1.0,0,0,4.537028552656459,0.2765585296577131,1
36,167,1.0,0.54600173,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0,0,2.905620001466997,0.2539725240228791,1
4,33,1.0,0.433362,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.3639118739511717,0.2426321247190193,1
28,288,0.6,1.0,0.4,0.25,0.0,0.0,1.0,1.0,1.0,0,1,6.220874695375455,0.4834324609356408,2
38,207,1.0,0.4866724,0.0,0.0,0.2857143,0.5,0.0,0.0,1.0,0,1,4.295023739507509,0.4037064488998149,2
12,97,1.0,0.59845227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.7323180511828964,0.2395556233417675,1
39,158,0.8,0.9982803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.7425014434701223,0.2884204006999301,1
10,122,0.8,0.8993981,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.778646156006992,0.2411163422407681,1
31,110,0.6,0.55975926,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,1,2.933792066716496,0.1221455258504187,1
6,229,1.0,0.41014618,0.33333334,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.139079745145606,0.5282708078661973,2
30,149,0.8,0.5907137,0.0,0.0,1.0,0.33333334,0.0,0.0,1.0,0,0,3.760092543432988,0.2746270377530284,1
32,151,1.0,0.8426483,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.6428672858529456,0.3309329188877499,2
7,160,1.0,0.6698194,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,3.051163113495295,0.4342494939033303,2
41,283,1.0,0.96302664,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0,0,3.376199265251598,0.5280219190875469,2
4,208,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3.134053060099696,0.1383034126248152,1
24,5,1.0,0.9587274,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,3.3124500944582187,0.441426425494462,2
41,47,1.0,0.88908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.9690807391187954,0.405347131975609,2
2,124,0.6,0.4961307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1870471607236714,0.0117894656996344,0
42,179,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.743222931094236,0.3985210410147367,2
29,188,0.8,0.9303525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.54164455606104,0.2703985779697525,1
8,229,1.0,0.40584695,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0,0,3.7216699501339017,0.3434081308006504,2
43,195,0.8,0.35425624,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,1,3.5603901826416204,0.0618135216659098,0
20,78,1.0,0.6672399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.674740120063711,0.1966535915375773,1
9,95,1.0,0.92433363,0.0,0.0,0.42857143,0.33333334,0.0,0.0,1.0,0,0,3.500641437826178,0.1477775443139686,1
14,46,0.8,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0,1,5.063561671586083,0.502940336505314,2
41,186,1.0,0.31642306,0.0,0.5,1.0,1.0,0.71428573,0.0,0.6,0,0,5.070746855872865,0.4999128820516514,2
39,45,1.0,0.9759243,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,3.096156328186104,0.3775754620323786,2
39,9,1.0,0.927773,0.0,0.0,0.2857143,0.6666667,0.0,0.0,1.0,0,0,3.823024002108117,0.2786894549075203,1
48,168,0.8,1.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,3.350695985350683,0.2136976384277265,1
7,299,0.6,0.5614789,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0,0,2.2597862663814685,0.0405826701264765,0
30,245,0.8,0.4600172,0.0,0.0,1.0,0.33333334,0.0,0.0,1.0,0,0,3.676288784803757,0.3644433866823197,2
25,148,0.6,0.5743766,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,3.94800027824222,0.2827625596873234,1
7,85,0.6,0.9140155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.5890610087418344,0.1815826039386264,1
49,127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9863055312165097,0.0556317887294261,0
4,98,0.8,0.16423044,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,2.7908212094057223,0.1785301276609602,1
1,238,1.0,0.72227,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0,0,5.261193905126483,0.504640389524122,2
10,183,0.6,0.71367157,0.0,0.33333334,1.0,0.0,0.0,0.0,1.0,1,0,4.566819454775728,0.2817508886932889,1
43,39,0.8,0.711092,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,2.785347304535581,0.2373061656420236,1
18,259,1.0,0.89251935,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.961673039073789,0.289320127521933,1
18,19,0.6,0.42648324,0.0,0.0,1.0,0.33333334,0.0,0.0,1.0,0,0,3.2311103192931503,0.1781135227940527,1
8,144,0.8,0.5683577,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.427484611553219,0.196068806547728,1
27,179,0.8,0.74806535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.6550975055882446,0.0231373367689036,0
34,235,1.0,0.63972485,0.0,0.0,0.14285715,0.0,0.5,0.0,0.0,0,1,3.4177961052559884,0.0644464885098612,0
24,71,1.0,0.4471195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.4573236552611863,0.24320206485496,1
44,267,1.0,0.61306965,0.0,0.0,0.71428573,0.33333334,0.0,0.0,0.0,0,1,3.649754185406631,0.2718429725564374,1
8,191,0.6,0.49183148,0.0,0.0,1.0,0.0,0.6666667,0.0,0.0,0,0,2.747235190615375,0.0301215748373286,0
30,290,1.0,0.5907137,0.0,0.0,1.0,0.33333334,1.0,0.0,0.0,0,0,3.917311646226489,0.1718938546566311,1
7,149,0.6,0.6104901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.139533837677019,0.1228852756103129,1
37,131,0.6,0.79621667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,3.341032663373511,0.3229284208797198,2
24,126,1.0,0.97248495,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1,0,4.603569436778295,0.2298760548313478,1
26,294,1.0,0.45829752,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,2.831942740395444,0.3376167121936746,2
8,152,1.0,0.81083405,0.5,1.0,1.0,0.0,0.6666667,1.0,0.0,0,0,5.9711345411700165,0.7276578763328287,3
7,4,1.0,0.82803094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.862751559558172,0.4008208446637375,2
16,151,1.0,0.69733447,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.84136301252648,0.3334721852810791,2
36,169,1.0,0.5322442,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0,0,2.0455080581315497,0.3216338107967885,2
15,105,1.0,0.92089427,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,1,4.295267252712786,0.3243974560078048,2
34,208,0.8,0.95356834,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0,0,2.454829627315413,0.1836365208009004,1
34,41,0.6,0.3843508,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0,0,1.2237526752125305,-0.0270332202156241,0
0,114,0.8,0.6096303,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.841627074275069,0.4948529201156816,2
29,18,0.8,0.9251935,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2.0845936042606086,0.1584886874473498,1
3,2,1.0,0.45915735,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.258082022565399,0.1338996617741492,1
5,59,1.0,0.42476353,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,1.6291354338513258,0.1753604859947775,1
14,258,0.8,0.81255376,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,1,4.502494140540454,0.0192332976281698,0
30,50,0.8,0.51246774,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,2.881458312229895,0.17533609374629,1
35,260,1.0,0.20636286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.259451251591932,0.1229222147446662,1
28,129,0.8,0.92175406,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,4.7459601036323065,0.2641471472424569,1
28,111,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0,0,3.2681773784282093,0.361899717382009,2
40,286,0.8,0.64746344,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0,1,3.866335899837221,0.110236474339155,1
40,156,1.0,0.4772141,0.0,0.0,0.2857143,0.0,0.0,0.0,1.0,0,1,3.5648390273078308,0.3834108514526057,2
48,128,0.8,0.71453136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.346984879102083,0.175354545167499,1
24,197,1.0,0.9088564,0.0,0.0,0.42857143,0.0,0.0,0.0,0.0,0,0,2.294714663481916,0.2429912312205849,1
13,77,1.0,0.72914875,0.5,0.0,1.0,0.25,0.0,0.0,1.0,0,0,4.4853431910787815,0.2292576760974652,1
11,167,1.0,0.4772141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3.4315230654143,0.2148876091455256,1
12,122,1.0,0.7325881,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0,0,4.5990724348517285,0.5533708104189803,2
43,210,1.0,0.25193465,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0,0,1.746928158248307,0.2574441466555805,1
9,292,1.0,0.8314703,0.0,0.0,1.0,0.44444445,0.0,0.0,1.0,0,0,4.344966599759611,0.4568768436592317,2
18,23,1.0,0.89767843,0.0,0.4,1.0,0.33333334,0.0,0.0,1.0,1,0,5.539910162732371,0.3210828881313832,2
16,183,0.8,0.5356836,0.0,0.0,1.0,0.16666667,0.0,0.0,1.0,0,0,3.5499185506970767,0.282155438920759,1
15,244,1.0,0.7205503,0.0,0.0,0.85714287,0.5,0.0,0.0,0.0,0,1,4.078422855906069,0.1969831795313381,1
49,229,1.0,0.36543423,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0,0,2.4801055900391145,0.2558690579125982,1
38,248,1.0,1.0,0.0,0.0,0.71428573,0.0,0.25,0.0,1.0,0,0,3.85542128219058,0.3160452483855581,1
46,174,1.0,0.21238177,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,1,2.897812309334099,0.097946762193598,1
40,9,0.8,0.8727429,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.766738459276089,0.0514548423624548,0
24,52,1.0,0.6620808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.537893642144649,0.2451804424160112,1
18,256,1.0,0.27429062,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.1918671123243656,0.26026726071537,1
11,240,0.6,0.4926913,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0,1,3.393077285152259,0.30402106172917,1
36,184,1.0,0.9681857,0.0,0.0,0.5714286,0.0,0.375,0.0,0.0,0,0,3.035147669200312,0.3210315644565514,2
1,271,1.0,0.48839208,0.0,0.2,1.0,0.5,0.0,0.0,0.0,0,0,3.142608641849544,0.1203582924555209,1
39,152,1.0,0.8383491,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0,0,3.3246419035133083,0.3613658536093475,2
27,18,1.0,0.77214104,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,2.1146106537006983,0.1421061675919952,1
9,196,1.0,1.0,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0,0,3.390712342753588,0.3248525842049166,2
29,114,0.8,0.5967326,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0,1.7925657861502384,0.2656312906847088,1
30,100,0.8,0.97248495,0.0,0.0,0.71428573,0.33333334,0.8,0.0,1.0,0,0,4.659453534834424,0.3337838836290056,2
40,229,1.0,0.35425624,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.3125844053610565,0.1288361888612194,1
17,46,0.8,0.8512468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,4.712177791896786,0.2901450270505836,1
39,256,1.0,0.3456578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.365652215214696,0.0777718494423477,1
44,187,1.0,0.56577814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.572720814148507,0.0157956997537025,0
45,105,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,1,4.375050716750523,0.4398913551511498,2
21,197,1.0,0.7953568,0.8,0.5,0.0,0.0,0.0,1.0,1.0,0,0,5.237124997743428,0.617004931329338,3
32,172,0.8,0.9355116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.576594806634956,0.212963774308175,1
23,259,1.0,0.75752366,0.0,0.0,1.0,0.0,0.4,0.0,1.0,0,0,4.07118934981092,0.2740648729813112,1
9,276,1.0,1.0,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,0,0,3.378172068731097,0.2308593767369513,1
32,52,1.0,0.783319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.870865089839294,0.2082363236452007,1
41,176,1.0,0.28976783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.1389410587047024,0.2413310435903721,1
12,249,1.0,0.6070507,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0,0,3.951979292352948,0.4277627795409804,2
11,51,0.6,0.5374033,0.33333334,0.0,1.0,0.5,0.0,0.75,1.0,1,1,6.820000499239283,0.5394208635348371,2
15,233,1.0,0.8581255,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,3.237927839724233,0.4387140566164647,2
42,245,0.8,0.63972485,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0,1,6.161588903054904,0.5122728433117054,2
23,4,1.0,0.6827171,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0,0,3.888690126786353,0.4473419658010156,2
0,106,0.8,0.96990544,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.72326374344408,0.2762406415113331,1
40,82,1.0,0.19604471,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0,0,3.4446183065639087,0.2392462789439501,1
21,0,1.0,0.9527085,0.0,0.0,1.0,0.6666667,0.0,0.0,1.0,0,0,4.694304849272836,0.3972672347021849,2
25,87,0.8,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.316103309551821,0.3327347913455116,2
21,202,1.0,1.0,0.0,0.0,0.0,0.6666667,0.0,0.0,1.0,0,0,3.652945057665841,0.3670507222264093,2
32,201,1.0,0.46861565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.6069744511393433,0.1920518382548427,1
47,192,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.7831793456477145,0.2571937686287348,1
30,88,1.0,1.0,0.0,0.0,0.0,0.33333334,1.0,0.0,1.0,0,0,4.499967041964641,0.3471769600159178,2
45,190,1.0,0.94840926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.9469865440898237,0.232834883137615,1
19,288,0.8,0.9423904,0.0,0.0,0.85714287,0.0,0.0,0.0,0.0,0,1,3.569503434312597,0.245132596536705,1
41,222,1.0,0.80911434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.6815138972836825,0.2560780511465197,1
27,69,0.8,0.80825454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.7028732829158155,0.2734380895634205,1
16,264,0.8,0.48409286,0.0,0.0,1.0,0.33333334,0.0,0.0,1.0,0,0,3.648983423421937,0.1337969790063619,1
24,117,1.0,0.89767843,0.0,0.2,0.0,0.5,0.0,0.0,1.0,0,0,3.6923076268491366,0.3113458880657889,1
25,177,0.6,0.9294927,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.955976360426267,0.2757868196644678,1
9,4,1.0,0.45571798,0.0,0.0,1.0,0.33333334,0.0,0.0,1.0,0,0,3.826479740344948,0.4547004308743841,2
35,182,1.0,0.78417885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.8477800329737275,0.3363441681368024,2
35,60,1.0,0.83233017,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0,1,3.0363152418775203,0.1531208120538635,1
25,39,0.6,0.59587276,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.7765742367199375,0.3170585958635938,1
21,210,1.0,0.8899398,1.0,0.25,0.0,0.6666667,0.0,1.0,0.0,0,0,4.883025269761932,0.7340294023340612,3
46,190,1.0,0.30094582,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0,2.7646702936408274,0.1932477339817455,1
34,141,0.6,0.744626,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0,1,2.9034798170183413,0.1670813970917621,1
21,18,1.0,0.8073947,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0,0,2.503180592333899,0.1555102624608971,1
38,269,1.0,0.9492691,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,1,4.424095433760916,0.3053342508414164,1
29,30,0.6,0.2871883,0.0,0.25,0.14285715,0.0,0.0,0.0,0.0,0,0,1.2053159360479633,0.0245094927525388,0
49,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.036149444126646,0.0300482630210412,0
1,245,0.8,0.97076523,0.0,0.0,1.0,0.125,0.0,0.0,1.0,0,1,5.067486141301511,0.2068744126922012,1
8,245,0.6,0.9183147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.512069772953711,0.1606393385895102,1
9,108,1.0,0.9527085,0.0,0.0,0.71428573,0.6666667,0.0,0.0,1.0,0,0,4.370950755185492,0.3579852266407753,2
25,244,1.0,0.71453136,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0,3.3255096062097347,0.3997057424932718,2
26,148,0.8,0.8417885,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0,3.102612626720905,0.3235048879596685,2
5,151,1.0,0.8796217,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,0,0,3.4749933981475647,0.283401786954397,1
1,242,1.0,1.0,0.0,0.0,1.0,0.5,0.11111111,0.0,1.0,0,1,5.450758914338833,0.3987470498014869,2
16,57,1.0,0.6938951,0.0,0.0,0.71428573,0.0,0.0,0.0,1.0,0,0,3.5290350509948096,0.099558730534144,1
6,288,0.8,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,1.0,0,0,3.031500452472198,0.2473970719549271,1
40,218,1.0,0.97420466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,4.071466256386644,0.3727194588699557,2
28,102,1.0,0.85898536,0.2,0.25,1.0,0.0,0.6,0.0,0.0,0,0,3.7399910990020335,0.4858866198358116,2
12,218,1.0,0.47377473,0.0,0.0,0.2857143,0.5,0.0,0.0,1.0,0,0,3.2482910645684613,0.4346691404309348,2
28,83,0.6,0.8675838,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0,1,3.703161591153198,0.2478474155782214,1
